"PerformanceID";"StudentID";"StudyHoursPerWeek";"PerformanceScore";"EngagementID";"AttendanceID";"GradeID"
69826;"S04291";12.5;72.38;65540;65536;0
69827;"S04292";7.8;56.86;65539;65536;0
69828;"S04293";2.6;38.77;65536;65536;65640
69829;"S04294";9.0;56.15;65541;65536;0
69830;"S04295";16.0;59.7;65536;65536;0
69831;"S04296";2.4;62.17;65537;65536;65767
69832;"S04297";4.7;68.23;65536;65536;0
69833;"S04298";10.6;53.49;65536;65536;0
69834;"S04299";5.1;55.66;65536;65536;0
69835;"S04300";6.0;52.39;65537;65536;0
69836;"S04301";7.9;39.93;65540;65536;66472
69837;"S04302";10.0;39.6;65536;65536;0
69838;"S04303";5.1;56.33;65541;65536;0
69839;"S04304";13.5;51.63;65537;65536;0
69840;"S04305";3.5;53.62;65536;65536;0
69841;"S04306";2.0;62.6;65540;65536;0
69842;"S04307";6.8;60.24;65536;65536;0
69843;"S04308";13.7;50.89;65536;65536;0
69844;"S04309";9.0;47.91;65539;65536;66002
69845;"S04310";7.7;68.22;65541;65536;65692
69846;"S04311";10.2;59.56;65537;65536;66105
69847;"S04312";1.3;49.22;65536;65536;0
69848;"S04313";12.5;68.64;65537;65536;0
69849;"S04314";11.9;53.22;65541;65536;0
69850;"S04315";10.0;49.49;65540;65536;0
69851;"S04316";15.0;65.53;65536;65536;0
69852;"S04317";4.4;60.78;65539;65536;0
69853;"S04318";15.6;55.2;65541;65536;0
69854;"S04319";10.8;64.95;65538;65536;0
69855;"S04320";8.3;60.6;65539;65536;0
69856;"S04321";9.9;42.14;65536;65536;0
69857;"S04322";9.5;64.04;65536;65536;66220
69858;"S04323";16.1;75.26;65536;65536;0
69859;"S04324";4.6;47.65;65539;65536;0
69860;"S04325";6.2;65.73;65541;65536;66636
69861;"S04326";15.2;69.66;65536;65536;0
69862;"S04327";7.0;54.74;65540;65536;0
69863;"S04328";14.5;54.33;65541;65536;0
69864;"S04329";18.5;69.29;65539;65536;66105
69865;"S04330";8.0;57.0;65541;65536;0
69866;"S04331";13.4;58.78;65536;65536;66005
69867;"S04332";4.2;50.96;65536;65536;0
69868;"S04333";13.8;57.13;65536;65536;65689
69869;"S04334";11.0;54.64;65539;65536;0
69870;"S04335";12.4;60.17;65537;65536;0
69871;"S04336";6.8;54.7;65540;65536;0
69872;"S04337";1.7;53.58;65540;65536;0
69873;"S04338";12.5;62.7;65537;65536;0
69874;"S04339";10.0;53.06;65540;65536;0
69875;"S04340";8.4;44.88;65539;65536;0
69876;"S04341";14.7;51.44;65540;65536;0
69877;"S04342";11.0;63.81;65537;65536;0
69878;"S04343";19.7;57.84;65536;65536;0
69879;"S04344";15.1;55.24;65539;65536;0
69880;"S04345";6.7;56.23;65538;65536;0
69881;"S04346";10.1;40.62;65541;65536;0
69882;"S04347";9.8;58.94;65540;65536;0
69883;"S04348";2.1;41.19;65537;65536;66172
69884;"S04349";5.3;51.54;65536;65536;0
69885;"S04350";7.2;36.535;65538;65536;0
69886;"S04351";-0.2;50.54;65537;65536;0
69887;"S04352";10.2;52.77;65539;65536;0
69888;"S04353";8.8;54.76;65536;65536;0
69889;"S04354";10.0;70.24;65537;65536;0
69890;"S04355";12.0;63.96;65536;65536;65798
69891;"S04356";13.6;51.36;65539;65536;0
69892;"S04357";11.1;64.45;65540;65536;0
69893;"S04358";10.0;53.28;65540;65536;0
69894;"S04359";13.0;74.38;65540;65536;0
69895;"S04360";13.4;64.25;65538;65536;0
69896;"S04361";11.5;74.0;65539;65536;0
69897;"S04362";5.9;73.685;65539;65536;0
69898;"S04363";11.4;59.97;65541;65536;0
69899;"S04364";16.0;68.16;65536;65536;0
69900;"S04365";7.0;58.19;65537;65536;65584
69901;"S04366";20.5;72.49;65541;65536;0
69902;"S04367";7.4;53.94;65536;65536;65538
69903;"S04368";10.2;65.09;65536;65536;0
69904;"S04369";6.6;66.57;65539;65536;0
69905;"S04370";10.0;66.6;65538;65536;0
69906;"S04371";1.3;39.42;65539;65536;0
69907;"S04372";7.3;45.71;65537;65536;0
69908;"S04373";4.5;63.43;65536;65536;0
69909;"S04374";10.7;73.885;65537;65536;0
69910;"S04375";15.0;65.36;65536;65536;0
69911;"S04376";13.2;61.48;65537;65536;65574
69912;"S04377";-1.9;58.23;65536;65536;0
69913;"S04378";20.2;55.83;65536;65536;0
69914;"S04379";11.5;45.13;65539;65536;65666
69915;"S04380";6.1;56.77;65537;65536;0
69916;"S04381";10.8;62.37;65539;65536;0
69917;"S04382";10.9;56.06;65541;65536;0
69918;"S04383";6.7;51.38;65537;65536;0
69919;"S04384";11.0;72.98;65537;65536;0
69920;"S04385";7.0;45.18;65539;65536;0
69921;"S04386";8.0;64.43;65539;65536;0
69922;"S04387";6.6;64.93;65541;65536;65935
69923;"S04388";2.8;58.39;65540;65536;65760
69924;"S04389";10.7;59.4;65536;65536;0
69925;"S04390";12.9;51.68;65537;65536;0
69926;"S04391";12.6;60.68;65541;65536;0
69927;"S04392";10.0;53.25;65539;65536;0
69928;"S04393";11.6;53.47;65536;65536;0
69929;"S04394";7.3;49.55;65536;65536;66060
69930;"S04395";14.2;61.39;65538;65536;66218
69931;"S04396";3.2;54.54;65536;65536;0
69932;"S04397";5.5;70.99;65540;65536;0
69933;"S04398";10.0;54.66;65536;65536;0
69934;"S04399";15.4;66.24;65541;65536;0
69935;"S04400";14.7;70.5;65537;65536;0
69936;"S04401";12.4;50.62;65537;65536;0
69937;"S04402";15.4;70.59;65536;65536;0
69938;"S04403";10.0;67.395;65537;65536;0
69939;"S04404";11.7;81.03;65536;65536;0
69940;"S04405";9.4;60.47;65541;65536;0
69941;"S04406";14.2;42.7;65539;65536;0
69942;"S04407";9.4;77.5;65536;65536;0
69943;"S04408";8.1;57.76;65537;65536;0
69944;"S04409";12.7;62.81;65537;65536;0
69945;"S04410";14.4;47.01;65536;65536;0
69946;"S04411";6.7;61.21;65541;65536;0
69947;"S04412";9.7;64.7;65537;65536;0
69948;"S04413";4.7;63.37;65536;65536;0
69949;"S04414";-2.5;55.38;65540;65536;0
69950;"S04415";11.0;73.795;65539;65536;66037
69951;"S04416";13.0;74.65;65540;65536;0
69952;"S04417";11.3;61.05;65537;65536;65677
69953;"S04418";0.3;60.8;65539;65536;66636
69954;"S04419";8.2;52.76;65536;65536;66672
69955;"S04420";-1.1;69.12;65541;65536;0
69956;"S04421";16.8;84.415;65536;65536;0
69957;"S04422";4.6;50.16;65539;65536;0
69958;"S04423";16.3;57.88;65537;65536;0
69959;"S04424";14.7;74.27;65541;65536;0
69960;"S04425";10.0;48.595;65538;65536;0
69961;"S04426";4.3;60.05;65537;65536;0
69962;"S04427";11.8;71.97;65539;65536;0
69963;"S04428";5.8;43.62;65539;65536;0
69964;"S04429";10.0;77.98;65539;65536;0
69965;"S04430";7.6;65.84;65540;65536;0
69966;"S04431";1.1;67.39;65537;65536;0
69967;"S04432";-1.2;43.05;65540;65536;0
69968;"S04433";11.1;74.7;65536;65536;65798
69969;"S04434";7.2;53.71;65536;65536;65656
69970;"S04435";7.2;70.89;65537;65536;0
69971;"S04436";10.0;53.82;65536;65536;0
69972;"S04437";10.0;48.13;65540;65536;0
69973;"S04438";8.6;62.29;65537;65536;0
69974;"S04439";8.3;47.8;65536;65536;0
69975;"S04440";12.5;60.92;65539;65536;0
69976;"S04441";3.2;54.69;65539;65536;0
69977;"S04442";11.1;59.53;65538;65536;0
69978;"S04443";12.8;53.8;65540;65536;0
69979;"S04444";13.4;55.72;65536;65536;0
69980;"S04445";0.3;66.75;65536;65536;0
69981;"S04446";6.2;54.59;65538;65536;0
69982;"S04447";5.6;56.84;65537;65536;0
69983;"S04448";10.5;60.49;65538;65536;0
69984;"S04449";12.4;57.96;65536;65536;0
69985;"S04450";17.5;63.79;65536;65536;0
69986;"S04451";7.5;39.67;65536;65536;0
69987;"S04452";7.5;72.84;65537;65536;0
69988;"S04453";15.7;58.88;65541;65536;65642
69989;"S04454";11.5;64.48;65536;65536;0
69990;"S04455";16.3;51.87;65537;65536;0
69991;"S04456";11.4;75.27;65536;65536;66358
69992;"S04457";4.2;57.02;65540;65536;0
69993;"S04458";3.3;66.82;65538;65536;0
69994;"S04459";2.2;62.79;65539;65536;0
69995;"S04460";13.3;67.68;65541;65536;0
69996;"S04461";15.9;49.35;65537;65536;0
69997;"S04462";19.2;62.86;65536;65536;0
69998;"S04463";14.2;64.88;65539;65536;0
69999;"S04464";15.8;59.73;65536;65536;0
70000;"S04465";7.1;62.39;65539;65536;65643
70001;"S04466";10.0;54.07;65537;65536;0
70002;"S04467";10.0;64.87;65540;65536;0
70003;"S04468";12.1;55.03;65540;65536;0
70004;"S04469";10.5;58.22;65538;65536;0
70005;"S04470";11.9;57.7;65541;65536;65850
70006;"S04471";11.6;75.44;65537;65536;0
70007;"S04472";16.4;56.83;65536;65536;65584
70008;"S04473";16.5;65.25;65536;65536;0
70009;"S04474";12.7;49.38;65539;65536;0
70010;"S04475";14.2;65.62;65540;65536;0
70011;"S04476";12.6;60.01;65536;65536;0
70012;"S04477";7.7;80.9;65536;65536;0
70013;"S04478";13.8;74.99;65536;65536;0
70014;"S04479";3.0;53.02;65540;65536;0
70015;"S04480";15.3;65.47;65537;65536;0
70016;"S04481";4.0;66.4;65541;65536;0
70017;"S04482";11.4;67.1;65536;65536;66183
70018;"S04483";5.8;67.75;65539;65536;66636
70019;"S04484";12.8;61.69;65539;65536;65815
70020;"S04485";9.8;44.51;65536;65536;66852
70021;"S04486";2.0;60.9;65541;65536;0
70022;"S04487";12.1;56.32;65541;65536;0
70023;"S04488";7.1;65.43;65539;65536;65760
70024;"S04489";10.0;60.89;65537;65536;0
70025;"S04490";10.0;61.29;65540;65536;0
70026;"S04491";12.0;62.87;65541;65536;0
70027;"S04492";5.2;64.73;65536;65536;0
70028;"S04493";7.1;67.61;65539;65536;0
70029;"S04494";7.7;68.15;65541;65536;0
70030;"S04495";14.3;53.07;65536;65536;0
70031;"S04496";18.4;52.02;65536;65536;0
70032;"S04497";6.0;50.9;65540;65536;0
70033;"S04498";15.4;52.7;65536;65536;0
70034;"S04499";-0.8;54.81;65536;65536;0
70035;"S04500";4.0;73.34;65536;65536;0
70036;"S04501";5.2;52.04;65537;65536;0
70037;"S04502";3.2;63.06;65538;65536;0
70038;"S04503";2.1;63.89;65536;65536;0
70039;"S04504";12.1;66.0;65538;65536;0
70040;"S04505";8.9;32.06;65539;65536;0
70041;"S04506";11.9;56.48;65537;65536;65644
70042;"S04507";13.5;64.48;65539;65536;0
70043;"S04508";11.3;59.01;65539;65536;0
70044;"S04509";13.3;52.14;65540;65536;0
70045;"S04510";9.7;50.07;65537;65536;0
70046;"S04511";4.1;66.86;65538;65536;0
70047;"S04512";15.3;58.45;65539;65536;0
70048;"S04513";7.1;60.62;65539;65536;0
70049;"S04514";5.3;55.92;65538;65536;0
70050;"S04515";9.1;56.71;65541;65536;0
70051;"S04516";5.4;56.38;65539;65536;0
70052;"S04517";7.9;51.44;65541;65536;0
70053;"S04518";11.7;58.52;65541;65536;0
70054;"S04519";11.7;49.4;65537;65536;0
70055;"S04520";5.5;51.65;65536;65536;0
70056;"S04521";7.6;57.62;65537;65536;0
70057;"S04522";15.4;46.51;65536;65536;0
70058;"S04523";12.5;42.91;65536;65536;67120
70059;"S04524";20.4;62.95;65536;65536;0
70060;"S04525";15.9;75.09;65538;65536;0
70061;"S04526";15.7;59.07;65537;65536;65696
70062;"S04527";10.0;67.39;65537;65536;0
70063;"S04528";13.8;71.89;65540;65536;0
70064;"S04529";9.7;53.22;65539;65536;0
70065;"S04530";7.2;66.72;65536;65536;0
70066;"S04531";10.8;36.59;65536;65536;0
70067;"S04532";14.7;50.82;65536;65536;0
70068;"S04533";12.5;46.45;65537;65536;0
70069;"S04534";5.6;60.41;65537;65536;0
70070;"S04535";13.7;52.72;65538;65536;0
70071;"S04536";6.8;57.22;65537;65536;0
70072;"S04537";11.1;38.18;65537;65536;0
70073;"S04538";10.0;60.59;65540;65536;0
70074;"S04539";8.9;53.55;65537;65536;0
70075;"S04540";13.8;62.8;65538;65536;0
70076;"S04541";4.8;44.87;65536;65536;0
70077;"S04542";19.7;51.55;65536;65536;0
70078;"S04543";0.9;76.47;65539;65536;0
70079;"S04544";7.0;61.98;65537;65536;66197
70080;"S04545";11.9;48.6;65537;65536;0
70081;"S04546";12.9;57.77;65536;65536;0
70082;"S04547";9.5;56.88;65539;65536;0
70083;"S04548";9.7;60.1;65538;65536;65538
70084;"S04549";12.1;49.13;65537;65536;65714
70085;"S04550";8.8;62.25;65536;65536;0
70086;"S04551";17.0;58.77;65539;65536;0
70087;"S04552";14.2;45.97;65536;65536;0
70088;"S04553";14.4;65.97;65541;65536;0
70089;"S04554";5.2;48.67;65536;65536;65677
70090;"S04555";9.6;53.34;65540;65536;0
70091;"S04556";8.5;54.98;65539;65536;66002
70092;"S04557";5.0;44.71;65541;65536;66002
70093;"S04558";11.8;56.13;65538;65536;0
70094;"S04559";7.3;51.71;65536;65536;66752
70095;"S04560";13.3;33.54;65539;65536;0
70096;"S04561";4.6;63.19;65541;65536;66218
70097;"S04562";18.6;49.98;65537;65536;0
70098;"S04563";5.5;44.05;65541;65536;0
70099;"S04564";11.1;72.05;65536;65536;0
70100;"S04565";14.0;55.83;65538;65536;0
70101;"S04566";7.1;58.32;65538;65536;0
70102;"S04567";14.3;52.58;65541;65536;0
70103;"S04568";3.9;60.27;65537;65536;0
70104;"S04569";10.0;79.06;65539;65536;0
70105;"S04570";10.1;54.42;65538;65536;65917
70106;"S04571";7.0;69.75;65536;65536;0
70107;"S04572";8.5;56.18;65537;65536;65850
70108;"S04573";14.0;38.12;65539;65536;0
70109;"S04574";10.0;65.12;65537;65536;65850
70110;"S04575";6.3;48.49;65537;65536;0
70111;"S04576";10.0;56.21;65539;65536;0
70112;"S04577";4.1;44.93;65538;65536;66852
70113;"S04578";19.1;54.22;65536;65536;65584
70114;"S04579";7.2;53.34;65536;65536;66135
70115;"S04580";14.2;69.31;65541;65536;0
70116;"S04581";11.0;50.79;65537;65536;0
70117;"S04582";5.1;53.16;65537;65536;0
70118;"S04583";10.0;69.31;65538;65536;0
70119;"S04584";13.9;38.63;65540;65536;0
70120;"S04585";9.1;53.65;65540;65536;0
70121;"S04586";16.0;51.5;65537;65536;0
70122;"S04587";15.1;74.16;65539;65536;67130
70123;"S04588";14.6;67.5;65539;65536;0
70124;"S04589";7.7;57.43;65539;65536;0
70125;"S04590";4.6;58.56;65536;65536;65696
70126;"S04591";6.9;42.32;65539;65536;0
70127;"S04592";11.0;47.04;65540;65536;65791
70128;"S04593";12.7;59.92;65538;65536;0
70129;"S04594";-0.9;49.04;65538;65536;0
70130;"S04595";10.0;70.24;65536;65536;0
70131;"S04596";10.8;62.55;65536;65536;66403
70132;"S04597";8.6;63.23;65536;65536;65684
70133;"S04598";16.5;62.7;65540;65536;0
70134;"S04599";12.1;49.03;65538;65536;0
70135;"S04600";16.6;55.99;65537;65536;0
70136;"S04601";8.9;60.79;65536;65536;0
70137;"S04602";14.7;53.94;65536;65536;0
70138;"S04603";18.2;58.27;65539;65536;0
70139;"S04604";16.6;76.18;65538;65536;0
70140;"S04605";4.5;32.755;65537;65536;0
70141;"S04606";8.7;55.84;65537;65536;65700
70142;"S04607";8.3;58.33;65536;65536;0
70143;"S04608";12.4;53.78;65541;65536;65850
70144;"S04609";13.4;64.57;65539;65536;0
70145;"S04610";5.8;65.4;65537;65536;66276
70146;"S04611";10.3;69.94;65541;65536;0
70147;"S04612";-0.1;70.67;65536;65536;0
70148;"S04613";17.2;50.47;65537;65536;65791
70149;"S04614";10.0;40.54;65539;65536;0
70150;"S04615";10.3;54.22;65539;65536;0
70151;"S04616";8.5;44.8;65536;65536;0
70152;"S04617";15.7;59.19;65538;65536;0
70153;"S04618";-2.8;50.66;65539;65536;0
70154;"S04619";9.9;54.61;65536;65536;0
70155;"S04620";9.5;61.49;65536;65536;0
70156;"S04621";10.0;56.35;65536;65536;0
70157;"S04622";18.6;49.34;65540;65536;65666
70158;"S04623";5.6;48.19;65536;65536;0
70159;"S04624";13.9;62.78;65541;65536;0
70160;"S04625";11.8;48.98;65540;65536;0
70161;"S04626";16.3;54.41;65539;65536;65584
70162;"S04627";6.7;46.97;65539;65536;0
70163;"S04628";6.3;60.08;65536;65536;0
70164;"S04629";15.5;65.28;65536;65536;65677
70165;"S04630";12.1;70.11;65537;65536;0
70166;"S04631";2.3;38.75;65537;65536;0
70167;"S04632";7.3;38.5;65539;65536;0
70168;"S04633";11.9;63.3;65537;65536;0
70169;"S04634";14.2;49.88;65537;65536;0
70170;"S04635";6.6;57.9;65538;65536;0
70171;"S04636";-2.8;60.11;65537;65536;0
70172;"S04637";12.6;52.88;65537;65536;0
70173;"S04638";3.9;65.85;65541;65536;0
70174;"S04639";-0.1;49.64;65536;65536;0
70175;"S04640";-2.8;53.45;65538;65536;0
70176;"S04641";14.1;56.79;65537;65536;0
70177;"S04642";10.6;61.53;65538;65536;0
70178;"S04643";8.9;60.68;65537;65536;0
70179;"S04644";16.9;62.6;65541;65536;0
70180;"S04645";13.2;60.13;65536;65536;0
70181;"S04646";18.1;47.925;65536;65536;0
70182;"S04647";3.0;56.48;65541;65536;0
70183;"S04648";9.8;53.82;65539;65536;0
70184;"S04649";10.0;49.4;65541;65536;0
70185;"S04650";8.9;68.47;65539;65536;0
70186;"S04651";8.8;63.79;65536;65536;0
70187;"S04652";13.1;67.12;65537;65536;0
70188;"S04653";10.0;49.56;65538;65536;0
70189;"S04654";13.1;65.73;65536;65536;0
70190;"S04655";13.5;68.29;65538;65536;0
70191;"S04656";20.8;47.1;65537;65536;0
70192;"S04657";8.4;56.17;65536;65536;0
70193;"S04658";5.3;32.33;65537;65536;0
70194;"S04659";11.2;56.91;65537;65536;0
70195;"S04660";6.0;65.02;65538;65536;65684
70196;"S04661";17.4;34.78;65537;65536;0
70197;"S04662";8.6;52.87;65540;65536;0
70198;"S04663";7.2;56.53;65536;65536;0
70199;"S04664";7.6;61.62;65536;65536;0
70200;"S04665";13.6;63.76;65541;65536;0
70201;"S04666";9.2;55.28;65541;65536;0
70202;"S04667";6.8;60.15;65540;65536;0
70203;"S04668";18.3;66.44;65536;65536;0
70204;"S04669";5.7;40.035;65540;65536;0
70205;"S04670";10.2;49.31;65541;65536;0
70206;"S04671";13.3;39.69;65540;65536;0
70207;"S04672";1.8;59.57;65541;65536;0
70208;"S04673";12.4;65.69;65538;65536;0
70209;"S04674";4.7;50.47;65540;65536;0
70210;"S04675";14.1;53.76;65537;65536;0
70211;"S04676";5.2;45.65;65540;65536;0
70212;"S04677";10.0;59.54;65536;65536;0
70213;"S04678";15.5;64.65;65536;65536;0
70214;"S04679";14.3;46.64;65539;65536;67140
70215;"S04680";11.3;56.67;65536;65536;0
70216;"S04681";8.8;55.83;65536;65536;0
70217;"S04682";7.1;62.39;65537;65536;0
70218;"S04683";17.4;72.47;65537;65536;65862
70219;"S04684";6.5;55.71;65539;65536;0
70220;"S04685";4.8;57.61;65537;65536;0
70221;"S04686";13.3;65.69;65540;65536;66005
70222;"S04687";6.0;44.99;65539;65536;0
70223;"S04688";5.2;52.53;65539;65536;0
70224;"S04689";2.8;45.64;65537;65536;0
70225;"S04690";7.6;70.5;65539;65536;0
70226;"S04691";9.6;81.595;65539;65536;0
70227;"S04692";11.2;56.51;65541;65536;0
70228;"S04693";14.8;70.43;65536;65536;66403
70229;"S04694";12.6;67.18;65539;65536;0
70230;"S04695";9.0;53.48;65536;65536;0
70231;"S04696";9.0;70.06;65536;65536;0
70232;"S04697";12.6;47.45;65541;65536;0
70233;"S04698";16.4;59.23;65541;65536;0
70234;"S04699";10.6;74.89;65537;65536;0
70235;"S04700";7.7;62.75;65537;65536;0
70236;"S04701";5.0;56.84;65541;65536;0
70237;"S04702";2.8;61.34;65541;65536;0
70238;"S04703";13.3;50.38;65539;65536;0
70239;"S04704";12.9;53.89;65538;65536;0
70240;"S04705";12.9;55.49;65537;65536;0
70241;"S04706";9.4;38.88;65537;65536;0
70242;"S04707";17.0;57.92;65536;65536;0
70243;"S04708";7.6;49.49;65541;65536;0
70244;"S04709";14.8;68.61;65539;65536;65767
70245;"S04710";9.8;58.56;65536;65536;0
70246;"S04711";7.0;52.03;65537;65536;0
70247;"S04712";13.0;49.08;65536;65536;0
70248;"S04713";12.0;62.28;65541;65536;0
70249;"S04714";11.8;64.85;65536;65536;65798
70250;"S04715";10.4;65.3;65536;65536;65643
70251;"S04716";9.8;65.31;65538;65536;0
70252;"S04717";21.9;65.54;65539;65536;0
70253;"S04718";15.9;63.31;65536;65536;65935
70254;"S04719";13.6;53.16;65536;65536;0
70255;"S04720";10.6;60.67;65540;65536;0
70256;"S04721";15.0;55.58;65538;65536;0
70257;"S04722";12.6;42.5;65537;65536;0
70258;"S04723";10.1;63.46;65541;65536;0
70259;"S04724";8.5;62.28;65536;65536;0
70260;"S04725";9.6;57.64;65536;65536;0
70261;"S04726";-2.8;43.84;65537;65536;0
70262;"S04727";11.1;77.79;65537;65536;65989
70263;"S04728";7.6;44.01;65539;65536;0
70264;"S04729";10.0;47.43;65539;65536;0
70265;"S04730";10.1;70.04;65537;65536;65643
70266;"S04731";4.1;64.3;65539;65536;67145
70267;"S04732";9.8;37.65;65539;65536;0
70268;"S04733";4.8;55.93;65539;65536;0
70269;"S04734";12.4;69.9;65536;65536;66220
70270;"S04735";11.5;54.97;65540;65536;0
70271;"S04736";14.8;54.71;65539;65536;0
70272;"S04737";6.0;58.13;65536;65536;0
70273;"S04738";10.2;70.79;65536;65536;66636
70274;"S04739";3.2;39.75;65541;65536;0
70275;"S04740";13.5;56.32;65537;65536;0
70276;"S04741";12.6;65.82;65539;65536;0
70277;"S04742";12.5;59.87;65537;65536;0
70278;"S04743";10.0;52.83;65538;65536;0
70279;"S04744";12.1;55.58;65540;65536;0
70280;"S04745";18.0;73.09;65536;65536;0
70281;"S04746";8.6;51.89;65541;65536;0
70282;"S04747";10.7;52.65;65536;65536;0
70283;"S04748";4.6;56.16;65536;65536;65767
70284;"S04749";5.7;74.69;65536;65536;0
70285;"S04750";10.5;55.59;65541;65536;0
70286;"S04751";15.5;73.62;65538;65536;0
70287;"S04752";8.7;59.3;65536;65536;0
70288;"S04753";8.8;51.01;65537;65536;65633
70289;"S04754";8.0;76.58;65537;65536;0
70290;"S04755";7.3;44.5;65538;65536;0
70291;"S04756";11.5;57.12;65539;65536;0
70292;"S04757";2.5;55.6;65539;65536;0
70293;"S04758";16.4;54.3;65536;65536;65598
70294;"S04759";6.7;77.92;65539;65536;0
70295;"S04760";13.6;64.4;65536;65536;0
70296;"S04761";3.7;54.95;65538;65536;65981
70297;"S04762";13.3;71.63;65539;65536;66279
70298;"S04763";13.4;57.77;65536;65536;65656
70299;"S04764";11.9;65.35;65540;65536;0
70300;"S04765";10.0;31.54;65536;65536;0
70301;"S04766";11.2;48.68;65537;65536;0
70302;"S04767";4.1;60.93;65536;65536;65927
70303;"S04768";8.7;54.01;65537;65536;0
70304;"S04769";15.1;57.83;65537;65536;0
70305;"S04770";14.0;65.98;65537;65536;0
70306;"S04771";10.1;58.95;65536;65536;0
70307;"S04772";5.1;64.86;65536;65536;65734
70308;"S04773";13.2;55.82;65537;65536;0
70309;"S04774";10.1;44.12;65539;65536;0
70310;"S04775";-1.6;75.75;65541;65536;0
70311;"S04776";13.9;64.13;65536;65536;0
70312;"S04777";9.9;50.51;65537;65536;65849
70313;"S04778";16.0;75.34;65539;65536;65568
70314;"S04779";4.5;60.53;65537;65536;0
70315;"S04780";-2.8;55.82;65538;65536;0
70316;"S04781";11.4;63.29;65536;65536;0
70317;"S04782";11.5;72.27;65540;65536;0
70318;"S04783";1.5;56.07;65537;65536;0
70319;"S04784";5.1;44.56;65537;65536;65696
70320;"S04785";22.8;49.9;65536;65536;0
70321;"S04786";8.5;61.48;65540;65536;0
70322;"S04787";13.7;51.27;65536;65536;0
70323;"S04788";6.7;55.27;65537;65536;0
70324;"S04789";-0.5;47.72;65539;65536;65944
70325;"S04790";9.1;54.82;65540;65536;65677
70326;"S04791";8.7;42.38;65536;65536;0
70327;"S04792";8.0;60.19;65536;65536;0
70328;"S04793";9.4;55.71;65538;65536;0
70329;"S04794";11.3;52.3;65539;65536;0
70330;"S04795";9.2;58.02;65536;65536;65538
70331;"S04796";3.7;52.14;65536;65536;65644
70332;"S04797";12.4;57.55;65540;65536;0
70333;"S04798";0.3;57.98;65536;65536;0
70334;"S04799";-0.3;50.47;65540;65536;0
70335;"S04800";13.7;58.3;65540;65536;0
70336;"S04801";12.5;65.14;65536;65536;0
70337;"S04802";9.7;50.34;65540;65536;0
70338;"S04803";3.0;44.47;65536;65536;0
70339;"S04804";6.5;57.63;65539;65536;66023
70340;"S04805";10.0;60.28;65538;65536;0
70341;"S04806";2.0;62.595;65536;65536;0
70342;"S04807";6.3;62.59;65536;65536;0
70343;"S04808";13.3;45.2;65539;65536;0
70344;"S04809";10.0;70.42;65536;65536;0
70345;"S04810";7.9;58.0;65541;65536;0
70346;"S04811";13.8;39.75;65536;65536;0
70347;"S04812";0.4;69.62;65539;65536;66908
70348;"S04813";13.3;52.09;65537;65536;0
70349;"S04814";6.0;63.81;65540;65536;0
70350;"S04815";11.5;61.95;65536;65536;0
70351;"S04816";8.8;42.34;65536;65536;0
70352;"S04817";16.6;54.98;65537;65536;0
70353;"S04818";10.0;60.69;65536;65536;0
70354;"S04819";13.1;69.26;65538;65536;0
70355;"S04820";8.6;52.87;65538;65536;0
70356;"S04821";9.2;48.14;65537;65536;0
70357;"S04822";9.1;61.92;65536;65536;0
70358;"S04823";5.8;59.6;65539;65536;0
70359;"S04824";9.9;54.65;65540;65536;0
70360;"S04825";9.7;58.35;65536;65536;0
70361;"S04826";10.0;46.59;65536;65536;0
70362;"S04827";10.4;68.75;65536;65536;0
70363;"S04828";14.0;56.9;65537;65536;0
70364;"S04829";14.6;73.64;65539;65536;0
70365;"S04830";4.7;60.27;65536;65536;0
70366;"S04831";14.3;51.72;65540;65536;0
70367;"S04832";4.1;38.82;65540;65536;0
70368;"S04833";12.9;57.83;65539;65536;0
70369;"S04834";13.1;62.81;65536;65536;0
