"StudentID";"Gender";"Age";"GradeLevel";"at_risk";"CountryID"
"S06322";"Female";16;"Grade 11";"False";65537
"S06323";"Male";17;"Grade 12";"False";65537
"S06324";"Female";15;"Grade 10";"False";65537
"S06325";"Male";16;"Grade 10";"True";65536
"S06326";"Male";16;"Grade 11";"False";65538
"S06327";"Female";15;"Grade 11";"False";65540
"S06328";"Female";15;"Grade 10";"True";65539
"S06329";"Male";17;"Grade 12";"False";65539
"S06330";"Male";14;"Grade 10";"False";65539
"S06331";"Male";17;"Grade 11";"False";65539
"S06332";"Male";17;"Grade 12";"False";65537
"S06333";"Female";15;"Grade 11";"True";65538
"S06334";"Male";16;"Grade 11";"True";65536
"S06335";"Female";18;"Grade 12";"False";65536
"S06336";"Male";17;"Grade 12";"False";65539
"S06337";"Female";16;"Grade 11";"False";65536
"S06338";"Male";16;"Grade 12";"False";65537
"S06339";"Male";15;"Grade 10";"False";65539
"S06340";"Male";16;"Grade 11";"True";65539
"S06341";"Male";16;"Grade 12";"True";65540
"S06342";"Male";17;"Grade 12";"False";65536
"S06343";"Male";15;"Grade 10";"False";65540
"S06344";"Male";16;"Grade 11";"False";65538
"S06345";"Male";17;"Grade 12";"True";65536
"S06346";"Female";15;"Grade 10";"False";65536
"S06347";"Male";17;"Grade 12";"True";65537
"S06348";"Female";15;"Grade 10";"False";65537
"S06349";"Male";15;"Grade 10";"True";65538
"S06350";"Male";16;"Grade 11";"False";65538
"S06351";"Male";15;"Grade 10";"False";65540
"S06352";"Male";16;"Grade 11";"True";65536
"S06353";"Female";17;"Grade 12";"False";65540
"S06354";"Female";16;"Grade 11";"False";65539
"S06355";"Female";16;"Grade 12";"True";65539
"S06356";"Male";14;"Grade 10";"True";65536
"S06357";"Male";16;"Grade 11";"False";65539
"S06358";"Male";15;"Grade 10";"True";65538
"S06359";"Male";15;"Grade 10";"False";65538
"S06360";"Male";16;"Grade 11";"False";65538
"S06361";"Female";15;"Grade 10";"True";65538
"S06362";"Female";15;"Grade 10";"False";65538
"S06363";"Female";16;"Grade 11";"True";65537
"S06364";"Female";15;"Grade 10";"False";65539
"S06365";"Male";17;"Grade 12";"False";65537
"S06366";"Female";16;"Grade 11";"False";65538
"S06367";"Male";16;"Grade 11";"False";65539
"S06368";"Male";17;"Grade 12";"True";65536
"S06369";"Male";16;"Grade 11";"False";65539
"S06370";"Male";16;"Grade 11";"False";65537
"S06371";"Male";16;"Grade 11";"False";65540
"S06372";"Male";16;"Grade 11";"False";65539
"S06373";"Male";17;"Grade 11";"False";65537
"S06374";"Male";17;"Grade 12";"False";65537
"S06375";"Male";15;"Grade 10";"False";65536
"S06376";"Female";16;"Grade 11";"False";65536
"S06377";"Male";16;"Grade 11";"False";65536
"S06378";"Male";16;"Grade 11";"False";65536
"S06379";"Male";16;"Grade 11";"False";65536
"S06380";"Male";17;"Grade 12";"True";65536
"S06381";"Male";15;"Grade 10";"False";65539
"S06382";"Female";15;"Grade 10";"False";65538
"S06383";"Male";16;"Grade 11";"True";65538
"S06384";"Female";17;"Grade 12";"False";65538
"S06385";"Male";16;"Grade 11";"True";65537
"S06386";"Male";16;"Grade 11";"False";65536
"S06387";"Male";17;"Grade 12";"False";65536
"S06388";"Male";15;"Grade 10";"False";65537
"S06389";"Female";16;"Grade 11";"True";65537
"S06390";"Male";16;"Grade 11";"True";65537
"S06391";"Female";16;"Grade 10";"False";65538
"S06392";"Male";15;"Grade 10";"False";65538
"S06393";"Male";17;"Grade 12";"False";65536
"S06394";"Male";16;"Grade 11";"False";65540
"S06395";"Female";17;"Grade 12";"False";65538
"S06396";"Male";18;"Grade 12";"False";65538
"S06397";"Male";15;"Grade 10";"False";65537
"S06398";"Male";15;"Grade 10";"True";65539
"S06399";"Male";17;"Grade 12";"False";65536
"S06400";"Male";15;"Grade 10";"False";65537
"S06401";"Male";16;"Grade 11";"False";65540
"S06402";"Male";16;"Grade 11";"True";65540
"S06403";"Male";16;"Grade 11";"False";65537
"S06404";"Male";16;"Grade 11";"False";65536
"S06405";"Male";16;"Grade 11";"False";65538
"S06406";"Male";16;"Grade 11";"False";65538
"S06407";"Male";15;"Grade 10";"True";65536
"S06408";"Female";15;"Grade 11";"False";65536
"S06409";"Female";17;"Grade 12";"True";65538
"S06410";"Male";16;"Grade 11";"True";65538
"S06411";"Male";16;"Grade 11";"False";65538
"S06412";"Male";16;"Grade 11";"False";65536
"S06413";"Male";16;"Grade 11";"False";65540
"S06414";"Male";16;"Grade 11";"True";65538
"S06415";"Male";16;"Grade 11";"False";65537
"S06416";"Male";16;"Grade 11";"False";65538
"S06417";"Male";16;"Grade 11";"False";65538
"S06418";"Female";15;"Grade 10";"False";65539
"S06419";"Female";15;"Grade 10";"False";65538
"S06420";"Female";16;"Grade 11";"False";65537
"S06421";"Male";16;"Grade 11";"False";65538
"S06422";"Female";15;"Grade 10";"False";65536
"S06423";"Female";15;"Grade 10";"False";65538
"S06424";"Female";17;"Grade 12";"False";65538
"S06425";"Female";15;"Grade 10";"False";65538
"S06426";"Male";17;"Grade 11";"False";65536
"S06427";"Male";15;"Grade 10";"False";65538
"S06428";"Female";15;"Grade 10";"True";65536
"S06429";"Female";16;"Grade 11";"True";65536
"S06430";"Female";16;"Grade 11";"False";65538
"S06431";"Male";16;"Grade 11";"False";65538
"S06432";"Male";17;"Grade 12";"False";65538
"S06433";"Male";15;"Grade 10";"False";65539
"S06434";"Male";15;"Grade 10";"False";65539
"S06435";"Female";16;"Grade 11";"False";65538
"S06436";"Female";17;"Grade 12";"False";65538
"S06437";"Male";16;"Grade 11";"False";65540
"S06438";"Male";15;"Grade 10";"True";65537
"S06439";"Female";17;"Grade 12";"False";65539
"S06440";"Male";17;"Grade 12";"True";65537
"S06441";"Male";15;"Grade 10";"False";65538
"S06442";"Male";16;"Grade 11";"True";65539
"S06443";"Male";17;"Grade 12";"False";65540
"S06444";"Male";17;"Grade 12";"False";65536
"S06445";"Male";15;"Grade 10";"False";65536
"S06446";"Male";16;"Grade 11";"False";65540
"S06447";"Male";16;"Grade 11";"False";65539
"S06448";"Female";17;"Grade 12";"False";65536
"S06449";"Male";17;"Grade 12";"False";65537
"S06450";"Male";17;"Grade 12";"False";65539
"S06451";"Male";15;"Grade 10";"False";65539
"S06452";"Male";16;"Grade 11";"False";65537
"S06453";"Female";17;"Grade 12";"True";65539
"S06454";"Male";16;"Grade 11";"False";65539
"S06455";"Female";16;"Grade 11";"False";65540
"S06456";"Male";15;"Grade 10";"False";65536
"S06457";"Male";16;"Grade 11";"True";65537
"S06458";"Male";16;"Grade 11";"False";65536
"S06459";"Female";17;"Grade 12";"False";65537
"S06460";"Female";16;"Grade 11";"False";65537
"S06461";"Female";16;"Grade 11";"False";65539
"S06462";"Male";17;"Grade 12";"True";65537
"S06463";"Male";16;"Grade 11";"False";65536
"S06464";"Female";16;"Grade 11";"False";65538
"S06465";"Male";17;"Grade 12";"False";65537
"S06466";"Male";16;"Grade 11";"False";65537
"S06467";"Male";16;"Grade 11";"False";65536
"S06468";"Male";16;"Grade 11";"False";65536
"S06469";"Male";16;"Grade 11";"False";65537
"S06470";"Female";16;"Grade 11";"True";65536
"S06471";"Female";15;"Grade 10";"True";65540
"S06472";"Male";17;"Grade 12";"True";65536
"S06473";"Female";16;"Grade 11";"False";65536
"S06474";"Female";16;"Grade 11";"False";65539
"S06475";"Female";17;"Grade 12";"False";65539
"S06476";"Male";17;"Grade 11";"False";65536
"S06477";"Female";15;"Grade 10";"False";65536
"S06478";"Female";16;"Grade 11";"True";65537
"S06479";"Female";16;"Grade 11";"True";65539
"S06480";"Female";15;"Grade 10";"True";65536
"S06481";"Male";17;"Grade 12";"False";65536
"S06482";"Male";16;"Grade 11";"True";65539
"S06483";"Male";15;"Grade 11";"True";65540
"S06484";"Male";17;"Grade 12";"True";65537
"S06485";"Female";15;"Grade 10";"False";65538
"S06486";"Male";17;"Grade 12";"False";65539
"S06487";"Male";17;"Grade 12";"False";65539
"S06488";"Female";15;"Grade 10";"True";65536
"S06489";"Male";17;"Grade 12";"False";65536
"S06490";"Female";16;"Grade 11";"False";65538
"S06491";"Male";16;"Grade 11";"True";65539
"S06492";"Male";17;"Grade 12";"False";65540
"S06493";"Male";17;"Grade 12";"False";65538
"S06494";"Male";17;"Grade 12";"True";65536
"S06495";"Male";17;"Grade 12";"False";65539
"S06496";"Male";16;"Grade 11";"False";65536
"S06497";"Female";17;"Grade 11";"False";65536
"S06498";"Male";16;"Grade 11";"False";65538
"S06499";"Female";15;"Grade 10";"False";65539
"S06500";"Male";15;"Grade 10";"False";65537
"S06501";"Male";16;"Grade 11";"False";65536
"S06502";"Female";16;"Grade 11";"False";65538
"S06503";"Male";16;"Grade 11";"False";65537
"S06504";"Male";16;"Grade 11";"False";65537
"S06505";"Male";15;"Grade 10";"False";65538
"S06506";"Male";16;"Grade 11";"False";65537
"S06507";"Male";16;"Grade 11";"False";65537
"S06508";"Female";16;"Grade 10";"False";65538
"S06509";"Male";15;"Grade 10";"False";65537
"S06510";"Male";16;"Grade 11";"False";65538
"S06511";"Male";16;"Grade 11";"False";65540
"S06512";"Male";16;"Grade 11";"False";65538
"S06513";"Male";16;"Grade 12";"False";65536
"S06514";"Male";16;"Grade 11";"True";65538
"S06515";"Male";17;"Grade 12";"False";65536
"S06516";"Male";16;"Grade 11";"False";65539
"S06517";"Male";15;"Grade 10";"False";65537
"S06518";"Male";16;"Grade 11";"True";65539
"S06519";"Male";16;"Grade 11";"False";65538
"S06520";"Male";15;"Grade 10";"False";65538
"S06521";"Male";17;"Grade 12";"False";65539
"S06522";"Male";17;"Grade 12";"False";65537
"S06523";"Female";16;"Grade 11";"False";65537
"S06524";"Female";16;"Grade 11";"True";65536
"S06525";"Male";15;"Grade 10";"False";65539
"S06526";"Female";15;"Grade 10";"False";65538
"S06527";"Female";16;"Grade 11";"False";65538
"S06528";"Male";16;"Grade 11";"False";65538
"S06529";"Male";16;"Grade 11";"True";65536
"S06530";"Male";16;"Grade 11";"False";65538
"S06531";"Male";17;"Grade 12";"False";65537
"S06532";"Female";15;"Grade 10";"False";65538
"S06533";"Male";16;"Grade 11";"False";65536
"S06534";"Female";17;"Grade 12";"True";65537
"S06535";"Female";16;"Grade 12";"False";65537
"S06536";"Male";16;"Grade 11";"False";65536
"S06537";"Male";15;"Grade 10";"False";65536
"S06538";"Male";17;"Grade 12";"False";65536
"S06539";"Female";16;"Grade 11";"True";65536
"S06540";"Male";16;"Grade 11";"False";65538
"S06541";"Male";15;"Grade 10";"False";65536
"S06542";"Male";16;"Grade 11";"False";65536
"S06543";"Female";16;"Grade 11";"False";65540
"S06544";"Male";17;"Grade 12";"False";65540
"S06545";"Female";15;"Grade 10";"True";65536
"S06546";"Male";14;"Grade 10";"False";65539
"S06547";"Female";17;"Grade 12";"False";65537
"S06548";"Female";16;"Grade 10";"False";65538
"S06549";"Male";17;"Grade 12";"False";65538
"S06550";"Male";16;"Grade 11";"False";65537
"S06551";"Male";17;"Grade 12";"False";65538
"S06552";"Male";16;"Grade 11";"False";65536
"S06553";"Female";16;"Grade 11";"False";65536
"S06554";"Male";17;"Grade 12";"True";65539
"S06555";"Male";15;"Grade 10";"False";65539
"S06556";"Male";15;"Grade 10";"False";65537
"S06557";"Male";16;"Grade 11";"False";65537
"S06558";"Male";17;"Grade 12";"False";65540
"S06559";"Male";17;"Grade 12";"True";65536
"S06560";"Female";16;"Grade 11";"False";65536
"S06561";"Female";16;"Grade 11";"False";65537
"S06562";"Male";17;"Grade 12";"True";65537
"S06563";"Male";15;"Grade 10";"False";65538
"S06564";"Female";17;"Grade 12";"False";65536
"S06565";"Male";17;"Grade 12";"False";65538
"S06566";"Female";17;"Grade 12";"False";65537
"S06567";"Male";17;"Grade 12";"False";65540
"S06568";"Male";15;"Grade 10";"False";65537
"S06569";"Male";15;"Grade 10";"False";65539
"S06570";"Male";16;"Grade 11";"False";65538
"S06571";"Female";15;"Grade 10";"False";65540
"S06572";"Male";15;"Grade 10";"True";65539
"S06573";"Male";15;"Grade 11";"True";65537
"S06574";"Male";17;"Grade 12";"True";65538
"S06575";"Male";17;"Grade 12";"False";65540
"S06576";"Male";15;"Grade 10";"True";65536
"S06577";"Male";17;"Grade 12";"True";65536
"S06578";"Male";17;"Grade 12";"False";65539
"S06579";"Male";17;"Grade 12";"False";65537
"S06580";"Male";17;"Grade 11";"False";65538
"S06581";"Male";17;"Grade 12";"False";65538
"S06582";"Male";16;"Grade 11";"False";65540
"S06583";"Female";16;"Grade 11";"False";65536
"S06584";"Male";17;"Grade 12";"False";65536
"S06585";"Male";15;"Grade 10";"False";65536
"S06586";"Male";16;"Grade 11";"False";65540
"S06587";"Female";17;"Grade 12";"False";65537
"S06588";"Female";16;"Grade 11";"False";65536
"S06589";"Male";17;"Grade 11";"True";65540
"S06590";"Male";18;"Grade 12";"False";65539
"S06591";"Female";16;"Grade 11";"False";65537
"S06592";"Male";15;"Grade 10";"True";65538
"S06593";"Male";17;"Grade 12";"False";65536
"S06594";"Male";15;"Grade 10";"True";65538
"S06595";"Female";16;"Grade 11";"False";65537
"S06596";"Male";16;"Grade 11";"False";65538
"S06597";"Female";17;"Grade 11";"False";65539
"S06598";"Female";15;"Grade 11";"False";65538
"S06599";"Male";17;"Grade 12";"False";65539
"S06600";"Male";17;"Grade 12";"False";65536
"S06601";"Male";16;"Grade 11";"False";65538
"S06602";"Male";17;"Grade 12";"False";65537
"S06603";"Male";16;"Grade 11";"False";65536
"S06604";"Male";17;"Grade 12";"False";65539
"S06605";"Male";16;"Grade 11";"False";65537
"S06606";"Female";17;"Grade 12";"False";65536
"S06607";"Male";17;"Grade 12";"True";65538
"S06608";"Male";15;"Grade 10";"False";65536
"S06609";"Male";16;"Grade 11";"False";65536
"S06610";"Male";17;"Grade 12";"True";65538
"S06611";"Female";15;"Grade 10";"False";65536
"S06612";"Male";15;"Grade 10";"False";65537
"S06613";"Male";17;"Grade 12";"True";65536
"S06614";"Male";15;"Grade 10";"False";65539
"S06615";"Male";17;"Grade 12";"False";65538
"S06616";"Male";15;"Grade 10";"False";65536
"S06617";"Male";17;"Grade 11";"False";65536
"S06618";"Male";17;"Grade 12";"True";65538
"S06619";"Male";17;"Grade 12";"False";65539
"S06620";"Male";16;"Grade 11";"False";65536
"S06621";"Male";16;"Grade 11";"False";65539
"S06622";"Male";17;"Grade 12";"False";65540
"S06623";"Male";16;"Grade 11";"False";65539
"S06624";"Male";17;"Grade 12";"False";65537
"S06625";"Female";14;"Grade 10";"False";65539
"S06626";"Male";15;"Grade 10";"False";65536
"S06627";"Male";16;"Grade 11";"True";65540
"S06628";"Female";16;"Grade 11";"True";65539
"S06629";"Male";17;"Grade 12";"False";65538
"S06630";"Male";17;"Grade 12";"False";65536
"S06631";"Male";16;"Grade 11";"False";65537
"S06632";"Female";15;"Grade 10";"False";65536
"S06633";"Male";17;"Grade 12";"False";65539
"S06634";"Female";16;"Grade 11";"False";65537
"S06635";"Male";15;"Grade 10";"False";65540
"S06636";"Male";17;"Grade 11";"False";65536
"S06637";"Male";16;"Grade 11";"False";65537
"S06638";"Female";16;"Grade 11";"False";65538
"S06639";"Male";16;"Grade 11";"False";65536
"S06640";"Male";17;"Grade 12";"True";65536
"S06641";"Female";17;"Grade 11";"True";65536
"S06642";"Male";16;"Grade 11";"True";65536
"S06643";"Male";16;"Grade 11";"False";65536
"S06644";"Male";15;"Grade 10";"False";65536
"S06645";"Female";17;"Grade 12";"True";65536
"S06646";"Male";17;"Grade 12";"False";65536
"S06647";"Male";15;"Grade 10";"False";65537
"S06648";"Female";15;"Grade 10";"False";65536
"S06649";"Male";17;"Grade 12";"True";65537
"S06650";"Female";17;"Grade 12";"True";65539
"S06651";"Male";17;"Grade 12";"False";65539
"S06652";"Male";16;"Grade 11";"False";65538
"S06653";"Male";16;"Grade 11";"True";65538
"S06654";"Male";17;"Grade 12";"False";65538
"S06655";"Female";17;"Grade 12";"False";65537
"S06656";"Female";17;"Grade 12";"False";65538
"S06657";"Male";16;"Grade 11";"False";65536
"S06658";"Male";15;"Grade 10";"False";65538
"S06659";"Male";16;"Grade 11";"False";65537
"S06660";"Female";15;"Grade 10";"True";65539
"S06661";"Male";17;"Grade 12";"False";65540
"S06662";"Male";17;"Grade 12";"False";65538
"S06663";"Female";17;"Grade 12";"False";65536
"S06664";"Female";17;"Grade 12";"False";65540
"S06665";"Female";17;"Grade 12";"False";65536
"S06666";"Male";16;"Grade 11";"False";65538
"S06667";"Male";17;"Grade 11";"True";65536
"S06668";"Female";15;"Grade 10";"True";65539
"S06669";"Male";15;"Grade 10";"False";65537
"S06670";"Female";16;"Grade 11";"False";65539
"S06671";"Male";16;"Grade 11";"False";65538
"S06672";"Male";15;"Grade 10";"False";65537
"S06673";"Male";16;"Grade 11";"True";65539
"S06674";"Male";15;"Grade 11";"False";65537
"S06675";"Male";16;"Grade 11";"True";65537
"S06676";"Female";15;"Grade 10";"False";65536
"S06677";"Female";17;"Grade 12";"False";65538
"S06678";"Female";15;"Grade 11";"False";65538
"S06679";"Female";16;"Grade 11";"False";65539
"S06680";"Male";17;"Grade 12";"False";65537
"S06681";"Female";17;"Grade 12";"False";65536
"S06682";"Male";17;"Grade 12";"True";65540
"S06683";"Male";17;"Grade 11";"False";65539
"S06684";"Male";16;"Grade 11";"False";65538
"S06685";"Male";16;"Grade 11";"True";65539
"S06686";"Male";17;"Grade 12";"False";65538
"S06687";"Male";17;"Grade 12";"True";65536
"S06688";"Female";15;"Grade 10";"False";65536
"S06689";"Female";15;"Grade 11";"False";65537
"S06690";"Male";17;"Grade 12";"False";65536
"S06691";"Female";16;"Grade 11";"True";65536
"S06692";"Female";16;"Grade 11";"True";65539
"S06693";"Male";16;"Grade 11";"False";65540
"S06694";"Female";17;"Grade 12";"True";65539
"S06695";"Female";17;"Grade 12";"False";65538
"S06696";"Male";17;"Grade 12";"False";65540
"S06697";"Female";16;"Grade 11";"False";65538
"S06698";"Male";17;"Grade 12";"False";65538
"S06699";"Male";15;"Grade 10";"True";65537
"S06700";"Male";17;"Grade 12";"False";65539
"S06701";"Female";17;"Grade 12";"False";65536
"S06702";"Male";15;"Grade 11";"False";65539
"S06703";"Female";16;"Grade 11";"False";65537
"S06704";"Male";17;"Grade 12";"True";65539
"S06705";"Male";17;"Grade 12";"False";65536
"S06706";"Male";15;"Grade 10";"False";65536
"S06707";"Male";17;"Grade 12";"False";65536
"S06708";"Female";17;"Grade 11";"True";65537
"S06709";"Male";16;"Grade 11";"False";65537
"S06710";"Male";16;"Grade 11";"False";65536
"S06711";"Female";17;"Grade 12";"False";65539
"S06712";"Male";17;"Grade 12";"False";65537
"S06713";"Male";16;"Grade 11";"False";65536
"S06714";"Female";16;"Grade 11";"False";65538
"S06715";"Female";16;"Grade 11";"False";65537
"S06716";"Female";17;"Grade 12";"False";65536
"S06717";"Male";16;"Grade 11";"False";65536
"S06718";"Female";16;"Grade 11";"True";65540
"S06719";"Male";16;"Grade 11";"True";65536
"S06720";"Male";17;"Grade 12";"False";65537
"S06721";"Male";16;"Grade 11";"False";65538
"S06722";"Male";16;"Grade 11";"True";65537
"S06723";"Male";16;"Grade 11";"False";65537
"S06724";"Female";17;"Grade 12";"False";65536
"S06725";"Male";15;"Grade 10";"False";65539
"S06726";"Male";16;"Grade 11";"False";65538
"S06727";"Female";15;"Grade 10";"True";65540
"S06728";"Male";16;"Grade 11";"False";65538
"S06729";"Male";17;"Grade 12";"False";65537
"S06730";"Male";16;"Grade 11";"False";65539
"S06731";"Female";16;"Grade 11";"True";65539
"S06732";"Male";15;"Grade 10";"False";65538
"S06733";"Female";16;"Grade 11";"False";65536
"S06734";"Female";17;"Grade 12";"False";65539
"S06735";"Male";17;"Grade 12";"True";65537
"S06736";"Male";17;"Grade 12";"False";65539
"S06737";"Female";15;"Grade 10";"False";65536
"S06738";"Male";15;"Grade 10";"False";65536
"S06739";"Male";17;"Grade 12";"False";65536
"S06740";"Male";16;"Grade 11";"False";65537
"S06741";"Male";16;"Grade 11";"False";65537
"S06742";"Male";16;"Grade 11";"True";65539
"S06743";"Male";16;"Grade 11";"False";65538
"S06744";"Female";15;"Grade 10";"True";65538
"S06745";"Male";16;"Grade 11";"False";65538
"S06746";"Male";17;"Grade 12";"False";65539
"S06747";"Male";16;"Grade 11";"False";65540
"S06748";"Male";15;"Grade 10";"False";65536
"S06749";"Male";16;"Grade 11";"False";65539
"S06750";"Female";17;"Grade 12";"False";65536
"S06751";"Female";17;"Grade 12";"False";65536
"S06752";"Female";16;"Grade 11";"False";65537
"S06753";"Male";16;"Grade 11";"False";65536
"S06754";"Male";16;"Grade 11";"False";65536
