"ParentID";"StudentID";"ParentEducationLevel"
52470;"S12470";"Associate"
52471;"S12471";"Doctorate"
52472;"S12472";"Doctorate"
52473;"S12473";"High School"
52474;"S12474";"Doctorate"
52475;"S12475";"Associate"
52476;"S12476";"Bachelor"
52477;"S12477";"Bachelor"
52478;"S12478";"High School"
52479;"S12479";"Master"
52480;"S12480";"Associate"
52481;"S12481";"Bachelor"
52482;"S12482";"Master"
52483;"S12483";"Associate"
52484;"S12484";"Bachelor"
52485;"S12485";"Associate"
52486;"S12486";"High School"
52487;"S12487";"High School"
52488;"S12488";"Doctorate"
52489;"S12489";"High School"
52490;"S12490";"Doctorate"
52491;"S12491";"High School"
52492;"S12492";"Bachelor"
52493;"S12493";"Doctorate"
52494;"S12494";"Associate"
52495;"S12495";"Bachelor"
52496;"S12496";"Master"
52497;"S12497";"Associate"
52498;"S12498";"Doctorate"
52499;"S12499";"Doctorate"
52500;"S12500";"Doctorate"
52501;"S12501";"Doctorate"
52502;"S12502";"Associate"
52503;"S12503";"High School"
52504;"S12504";"Master"
52505;"S12505";"Associate"
52506;"S12506";"High School"
52507;"S12507";"Doctorate"
52508;"S12508";"Bachelor"
52509;"S12509";"Master"
52510;"S12510";"High School"
52511;"S12511";"Bachelor"
52512;"S12512";"Doctorate"
52513;"S12513";"Bachelor"
52514;"S12514";"Master"
52515;"S12515";"Bachelor"
52516;"S12516";"Master"
52517;"S12517";"Doctorate"
52518;"S12518";"Doctorate"
52519;"S12519";"Bachelor"
52520;"S12520";"Master"
52521;"S12521";"Master"
52522;"S12522";"Doctorate"
52523;"S12523";"Bachelor"
52524;"S12524";"Bachelor"
52525;"S12525";"Associate"
52526;"S12526";"Associate"
52527;"S12527";"Bachelor"
52528;"S12528";"Associate"
52529;"S12529";"Bachelor"
52530;"S12530";"High School"
52531;"S12531";"Associate"
52532;"S12532";"Bachelor"
52533;"S12533";"High School"
52534;"S12534";"Doctorate"
52535;"S12535";"Master"
52536;"S12536";"High School"
52537;"S12537";"Doctorate"
52538;"S12538";"Associate"
52539;"S12539";"Doctorate"
52540;"S12540";"High School"
52541;"S12541";"Bachelor"
52542;"S12542";"Master"
52543;"S12543";"Master"
52544;"S12544";"High School"
52545;"S12545";"Master"
52546;"S12546";"Bachelor"
52547;"S12547";"High School"
52548;"S12548";"High School"
52549;"S12549";"Doctorate"
52550;"S12550";"Bachelor"
52551;"S12551";"Associate"
52552;"S12552";"Doctorate"
52553;"S12553";"Bachelor"
52554;"S12554";"Associate"
52555;"S12555";"High School"
52556;"S12556";"Master"
52557;"S12557";"High School"
52558;"S12558";"High School"
52559;"S12559";"Associate"
52560;"S12560";"Bachelor"
52561;"S12561";"Associate"
52562;"S12562";"High School"
52563;"S12563";"Master"
52564;"S12564";"Bachelor"
52565;"S12565";"High School"
52566;"S12566";"Doctorate"
52567;"S12567";"Master"
52568;"S12568";"Associate"
52569;"S12569";"High School"
52570;"S12570";"Associate"
52571;"S12571";"Associate"
52572;"S12572";"Bachelor"
52573;"S12573";"Doctorate"
52574;"S12574";"High School"
52575;"S12575";"Bachelor"
52576;"S12576";"Bachelor"
52577;"S12577";"Doctorate"
52578;"S12578";"Master"
52579;"S12579";"Master"
52580;"S12580";"Master"
52581;"S12581";"Associate"
52582;"S12582";"Master"
52583;"S12583";"Associate"
52584;"S12584";"Doctorate"
52585;"S12585";"Associate"
52586;"S12586";"Bachelor"
52587;"S12587";"Doctorate"
52588;"S12588";"High School"
52589;"S12589";"High School"
52590;"S12590";"High School"
52591;"S12591";"High School"
52592;"S12592";"Doctorate"
52593;"S12593";"Associate"
52594;"S12594";"Bachelor"
52595;"S12595";"Master"
52596;"S12596";"Bachelor"
52597;"S12597";"Bachelor"
52598;"S12598";"Associate"
52599;"S12599";"High School"
52600;"S12600";"High School"
52601;"S12601";"Associate"
52602;"S12602";"Doctorate"
52603;"S12603";"Bachelor"
52604;"S12604";"Master"
52605;"S12605";"Bachelor"
52606;"S12606";"High School"
52607;"S12607";"High School"
52608;"S12608";"Bachelor"
52609;"S12609";"Bachelor"
52610;"S12610";"Bachelor"
52611;"S12611";"Master"
52612;"S12612";"Associate"
52613;"S12613";"Bachelor"
52614;"S12614";"Bachelor"
52615;"S12615";"Associate"
52616;"S12616";"Doctorate"
52617;"S12617";"Master"
52618;"S12618";"Associate"
52619;"S12619";"Doctorate"
52620;"S12620";"High School"
52621;"S12621";"Doctorate"
52622;"S12622";"Master"
52623;"S12623";"Bachelor"
52624;"S12624";"High School"
52625;"S12625";"Master"
52626;"S12626";"Bachelor"
52627;"S12627";"High School"
52628;"S12628";"Associate"
52629;"S12629";"Doctorate"
52630;"S12630";"High School"
52631;"S12631";"Bachelor"
52632;"S12632";"Associate"
52633;"S12633";"High School"
52634;"S12634";"Doctorate"
52635;"S12635";"High School"
52636;"S12636";"High School"
52637;"S12637";"Doctorate"
52638;"S12638";"Doctorate"
52639;"S12639";"Master"
52640;"S12640";"Doctorate"
52641;"S12641";"Doctorate"
52642;"S12642";"Master"
52643;"S12643";"High School"
52644;"S12644";"Associate"
52645;"S12645";"High School"
52646;"S12646";"Associate"
52647;"S12647";"Doctorate"
52648;"S12648";"Bachelor"
52649;"S12649";"Doctorate"
52650;"S12650";"High School"
52651;"S12651";"Master"
52652;"S12652";"Master"
52653;"S12653";"Doctorate"
52654;"S12654";"Associate"
52655;"S12655";"High School"
52656;"S12656";"Associate"
52657;"S12657";"Doctorate"
52658;"S12658";"Master"
52659;"S12659";"Bachelor"
52660;"S12660";"Bachelor"
52661;"S12661";"High School"
52662;"S12662";"High School"
52663;"S12663";"Master"
52664;"S12664";"High School"
52665;"S12665";"High School"
52666;"S12666";"Doctorate"
52667;"S12667";"Bachelor"
52668;"S12668";"Bachelor"
52669;"S12669";"Master"
52670;"S12670";"Bachelor"
52671;"S12671";"Bachelor"
52672;"S12672";"Bachelor"
52673;"S12673";"Master"
52674;"S12674";"Master"
52675;"S12675";"Master"
52676;"S12676";"Associate"
52677;"S12677";"High School"
52678;"S12678";"High School"
52679;"S12679";"Associate"
52680;"S12680";"Bachelor"
52681;"S12681";"Bachelor"
52682;"S12682";"Associate"
52683;"S12683";"Associate"
52684;"S12684";"High School"
52685;"S12685";"Doctorate"
52686;"S12686";"Doctorate"
52687;"S12687";"Doctorate"
52688;"S12688";"Master"
52689;"S12689";"Master"
52690;"S12690";"Doctorate"
52691;"S12691";"Doctorate"
52692;"S12692";"Doctorate"
52693;"S12693";"Bachelor"
52694;"S12694";"Master"
52695;"S12695";"Bachelor"
52696;"S12696";"Bachelor"
52697;"S12697";"High School"
52698;"S12698";"Master"
52699;"S12699";"Associate"
52700;"S12700";"Bachelor"
52701;"S12701";"High School"
52702;"S12702";"High School"
52703;"S12703";"Associate"
52704;"S12704";"Bachelor"
52705;"S12705";"Bachelor"
52706;"S12706";"Bachelor"
52707;"S12707";"Associate"
52708;"S12708";"Bachelor"
52709;"S12709";"Master"
52710;"S12710";"Associate"
52711;"S12711";"Doctorate"
52712;"S12712";"Associate"
52713;"S12713";"Associate"
52714;"S12714";"Master"
52715;"S12715";"Associate"
52716;"S12716";"Associate"
52717;"S12717";"Doctorate"
52718;"S12718";"Bachelor"
52719;"S12719";"Associate"
52720;"S12720";"Bachelor"
52721;"S12721";"Associate"
52722;"S12722";"Master"
52723;"S12723";"Master"
52724;"S12724";"Doctorate"
52725;"S12725";"High School"
52726;"S12726";"Bachelor"
52727;"S12727";"Associate"
52728;"S12728";"Bachelor"
52729;"S12729";"Associate"
52730;"S12730";"Bachelor"
52731;"S12731";"Doctorate"
52732;"S12732";"Bachelor"
52733;"S12733";"Master"
52734;"S12734";"Doctorate"
52735;"S12735";"High School"
52736;"S12736";"Doctorate"
52737;"S12737";"Associate"
52738;"S12738";"Bachelor"
52739;"S12739";"High School"
52740;"S12740";"Associate"
52741;"S12741";"High School"
52742;"S12742";"Associate"
52743;"S12743";"Master"
52744;"S12744";"Associate"
52745;"S12745";"Bachelor"
52746;"S12746";"Bachelor"
52747;"S12747";"High School"
52748;"S12748";"Associate"
52749;"S12749";"High School"
52750;"S12750";"Master"
52751;"S12751";"Bachelor"
52752;"S12752";"Associate"
52753;"S12753";"Associate"
52754;"S12754";"Associate"
52755;"S12755";"Associate"
52756;"S12756";"Doctorate"
52757;"S12757";"Associate"
52758;"S12758";"Associate"
52759;"S12759";"High School"
52760;"S12760";"High School"
52761;"S12761";"High School"
52762;"S12762";"High School"
52763;"S12763";"Master"
52764;"S12764";"Master"
52765;"S12765";"Associate"
52766;"S12766";"Master"
52767;"S12767";"Associate"
52768;"S12768";"Master"
52769;"S12769";"High School"
52770;"S12770";"Associate"
52771;"S12771";"Bachelor"
52772;"S12772";"Doctorate"
52773;"S12773";"Doctorate"
52774;"S12774";"Master"
52775;"S12775";"Bachelor"
52776;"S12776";"Associate"
52777;"S12777";"High School"
52778;"S12778";"Master"
52779;"S12779";"Doctorate"
52780;"S12780";"Associate"
52781;"S12781";"Master"
52782;"S12782";"Bachelor"
52783;"S12783";"Associate"
52784;"S12784";"Associate"
52785;"S12785";"Master"
52786;"S12786";"Bachelor"
52787;"S12787";"High School"
52788;"S12788";"Doctorate"
52789;"S12789";"Doctorate"
52790;"S12790";"Master"
52791;"S12791";"Doctorate"
52792;"S12792";"Doctorate"
52793;"S12793";"High School"
52794;"S12794";"Master"
52795;"S12795";"Associate"
52796;"S12796";"High School"
52797;"S12797";"Bachelor"
52798;"S12798";"Bachelor"
52799;"S12799";"Associate"
52800;"S12800";"Bachelor"
52801;"S12801";"Master"
52802;"S12802";"Bachelor"
52803;"S12803";"Associate"
52804;"S12804";"Associate"
52805;"S12805";"Master"
52806;"S12806";"Doctorate"
52807;"S12807";"Master"
52808;"S12808";"High School"
52809;"S12809";"Bachelor"
52810;"S12810";"Doctorate"
52811;"S12811";"Doctorate"
52812;"S12812";"Bachelor"
52813;"S12813";"Doctorate"
52814;"S12814";"High School"
52815;"S12815";"Master"
52816;"S12816";"Master"
52817;"S12817";"Associate"
52818;"S12818";"Bachelor"
52819;"S12819";"Bachelor"
52820;"S12820";"Associate"
52821;"S12821";"Associate"
52822;"S12822";"High School"
52823;"S12823";"High School"
52824;"S12824";"Master"
52825;"S12825";"Bachelor"
52826;"S12826";"Associate"
52827;"S12827";"High School"
52828;"S12828";"High School"
52829;"S12829";"Associate"
52830;"S12830";"Bachelor"
52831;"S12831";"Doctorate"
52832;"S12832";"Doctorate"
52833;"S12833";"Associate"
52834;"S12834";"Master"
52835;"S12835";"Bachelor"
52836;"S12836";"High School"
52837;"S12837";"High School"
52838;"S12838";"Associate"
52839;"S12839";"Associate"
52840;"S12840";"Associate"
52841;"S12841";"High School"
52842;"S12842";"High School"
52843;"S12843";"Bachelor"
52844;"S12844";"High School"
52845;"S12845";"Bachelor"
52846;"S12846";"Associate"
52847;"S12847";"Bachelor"
52848;"S12848";"Master"
52849;"S12849";"High School"
52850;"S12850";"Bachelor"
52851;"S12851";"Doctorate"
52852;"S12852";"Doctorate"
52853;"S12853";"Doctorate"
52854;"S12854";"Doctorate"
52855;"S12855";"Master"
52856;"S12856";"High School"
52857;"S12857";"Master"
52858;"S12858";"Doctorate"
52859;"S12859";"Master"
52860;"S12860";"Doctorate"
52861;"S12861";"High School"
52862;"S12862";"High School"
52863;"S12863";"Master"
52864;"S12864";"Doctorate"
52865;"S12865";"Bachelor"
52866;"S12866";"Master"
52867;"S12867";"Master"
52868;"S12868";"Bachelor"
52869;"S12869";"Bachelor"
52870;"S12870";"Doctorate"
52871;"S12871";"Bachelor"
52872;"S12872";"High School"
52873;"S12873";"Bachelor"
52874;"S12874";"Doctorate"
52875;"S12875";"Bachelor"
52876;"S12876";"Bachelor"
52877;"S12877";"Doctorate"
52878;"S12878";"Bachelor"
52879;"S12879";"Bachelor"
52880;"S12880";"Associate"
52881;"S12881";"Bachelor"
52882;"S12882";"Bachelor"
52883;"S12883";"Associate"
52884;"S12884";"High School"
52885;"S12885";"Associate"
52886;"S12886";"Master"
52887;"S12887";"High School"
52888;"S12888";"Bachelor"
52889;"S12889";"Associate"
52890;"S12890";"Bachelor"
52891;"S12891";"Associate"
52892;"S12892";"Master"
52893;"S12893";"Master"
52894;"S12894";"Bachelor"
52895;"S12895";"Doctorate"
52896;"S12896";"Bachelor"
52897;"S12897";"Bachelor"
52898;"S12898";"Associate"
52899;"S12899";"Associate"
52900;"S12900";"Associate"
52901;"S12901";"Bachelor"
52902;"S12902";"Doctorate"
52903;"S12903";"Master"
52904;"S12904";"Doctorate"
52905;"S12905";"Bachelor"
52906;"S12906";"Bachelor"
52907;"S12907";"Associate"
52908;"S12908";"Bachelor"
52909;"S12909";"Associate"
52910;"S12910";"Doctorate"
52911;"S12911";"Associate"
52912;"S12912";"Associate"
52913;"S12913";"High School"
52914;"S12914";"Bachelor"
52915;"S12915";"Master"
52916;"S12916";"Bachelor"
52917;"S12917";"Bachelor"
52918;"S12918";"Master"
52919;"S12919";"High School"
52920;"S12920";"Bachelor"
52921;"S12921";"Associate"
52922;"S12922";"Associate"
52923;"S12923";"Master"
52924;"S12924";"Bachelor"
52925;"S12925";"Master"
52926;"S12926";"Master"
52927;"S12927";"Doctorate"
52928;"S12928";"Associate"
52929;"S12929";"Associate"
52930;"S12930";"Bachelor"
52931;"S12931";"High School"
52932;"S12932";"Bachelor"
52933;"S12933";"High School"
52934;"S12934";"Doctorate"
52935;"S12935";"High School"
52936;"S12936";"Associate"
52937;"S12937";"Master"
52938;"S12938";"Master"
52939;"S12939";"Doctorate"
52940;"S12940";"Associate"
52941;"S12941";"Bachelor"
52942;"S12942";"Bachelor"
52943;"S12943";"Bachelor"
52944;"S12944";"High School"
52945;"S12945";"Bachelor"
52946;"S12946";"High School"
52947;"S12947";"Associate"
52948;"S12948";"Doctorate"
52949;"S12949";"Associate"
52950;"S12950";"Master"
52951;"S12951";"Bachelor"
52952;"S12952";"Master"
52953;"S12953";"Associate"
52954;"S12954";"High School"
52955;"S12955";"Master"
52956;"S12956";"High School"
52957;"S12957";"Master"
52958;"S12958";"High School"
52959;"S12959";"Associate"
52960;"S12960";"Master"
52961;"S12961";"Associate"
52962;"S12962";"High School"
52963;"S12963";"Bachelor"
52964;"S12964";"Master"
52965;"S12965";"High School"
52966;"S12966";"Doctorate"
52967;"S12967";"Bachelor"
52968;"S12968";"High School"
52969;"S12969";"Doctorate"
52970;"S12970";"Associate"
52971;"S12971";"Master"
52972;"S12972";"Doctorate"
52973;"S12973";"Master"
52974;"S12974";"High School"
52975;"S12975";"Associate"
52976;"S12976";"High School"
52977;"S12977";"Associate"
52978;"S12978";"High School"
52979;"S12979";"Bachelor"
52980;"S12980";"Associate"
52981;"S12981";"Doctorate"
52982;"S12982";"Master"
52983;"S12983";"High School"
52984;"S12984";"High School"
52985;"S12985";"Master"
52986;"S12986";"Doctorate"
52987;"S12987";"High School"
52988;"S12988";"Associate"
52989;"S12989";"Bachelor"
52990;"S12990";"Bachelor"
52991;"S12991";"Doctorate"
52992;"S12992";"Bachelor"
52993;"S12993";"Master"
52994;"S12994";"Master"
52995;"S12995";"Bachelor"
52996;"S12996";"High School"
52997;"S12997";"Associate"
52998;"S12998";"High School"
52999;"S12999";"Bachelor"
53000;"S13000";"Master"
53001;"S13001";"Bachelor"
53002;"S13002";"Master"
53003;"S13003";"High School"
53004;"S13004";"Bachelor"
53005;"S13005";"Bachelor"
53006;"S13006";"Associate"
53007;"S13007";"Associate"
53008;"S13008";"Bachelor"
53009;"S13009";"Associate"
53010;"S13010";"Bachelor"
53011;"S13011";"High School"
53012;"S13012";"Associate"
53013;"S13013";"High School"
53014;"S13014";"Doctorate"
53015;"S13015";"Associate"
53016;"S13016";"High School"
53017;"S13017";"Doctorate"
53018;"S13018";"Associate"
53019;"S13019";"Associate"
53020;"S13020";"Master"
53021;"S13021";"Doctorate"
53022;"S13022";"High School"
53023;"S13023";"Doctorate"
53024;"S13024";"Bachelor"
53025;"S13025";"Bachelor"
53026;"S13026";"High School"
53027;"S13027";"Master"
53028;"S13028";"Bachelor"
53029;"S13029";"Bachelor"
53030;"S13030";"Master"
53031;"S13031";"Master"
53032;"S13032";"Associate"
53033;"S13033";"Doctorate"
53034;"S13034";"Associate"
53035;"S13035";"Doctorate"
53036;"S13036";"Bachelor"
53037;"S13037";"Associate"
53038;"S13038";"High School"
53039;"S13039";"High School"
53040;"S13040";"Associate"
53041;"S13041";"Doctorate"
53042;"S13042";"Bachelor"
53043;"S13043";"Doctorate"
53044;"S13044";"Doctorate"
53045;"S13045";"Associate"
53046;"S13046";"Doctorate"
53047;"S13047";"Bachelor"
53048;"S13048";"Associate"
53049;"S13049";"Doctorate"
53050;"S13050";"Master"
53051;"S13051";"Bachelor"
53052;"S13052";"Bachelor"
53053;"S13053";"Associate"
53054;"S13054";"Doctorate"
53055;"S13055";"Master"
53056;"S13056";"Doctorate"
53057;"S13057";"Doctorate"
53058;"S13058";"Doctorate"
53059;"S13059";"Doctorate"
53060;"S13060";"Doctorate"
53061;"S13061";"Associate"
53062;"S13062";"High School"
53063;"S13063";"Bachelor"
53064;"S13064";"Doctorate"
53065;"S13065";"High School"
53066;"S13066";"High School"
53067;"S13067";"Associate"
53068;"S13068";"Master"
53069;"S13069";"Doctorate"
53070;"S13070";"Master"
53071;"S13071";"Doctorate"
53072;"S13072";"Associate"
53073;"S13073";"Master"
53074;"S13074";"Doctorate"
53075;"S13075";"Bachelor"
53076;"S13076";"Bachelor"
53077;"S13077";"Master"
53078;"S13078";"Bachelor"
53079;"S13079";"Bachelor"
53080;"S13080";"Associate"
53081;"S13081";"High School"
53082;"S13082";"Doctorate"
53083;"S13083";"Master"
53084;"S13084";"Bachelor"
53085;"S13085";"Master"
53086;"S13086";"Master"
53087;"S13087";"High School"
53088;"S13088";"Master"
53089;"S13089";"Associate"
53090;"S13090";"Associate"
53091;"S13091";"Doctorate"
53092;"S13092";"High School"
53093;"S13093";"High School"
53094;"S13094";"Associate"
53095;"S13095";"Bachelor"
53096;"S13096";"High School"
53097;"S13097";"High School"
53098;"S13098";"Bachelor"
53099;"S13099";"High School"
53100;"S13100";"Bachelor"
53101;"S13101";"Master"
53102;"S13102";"High School"
53103;"S13103";"Bachelor"
53104;"S13104";"Bachelor"
53105;"S13105";"Associate"
53106;"S13106";"Doctorate"
53107;"S13107";"Bachelor"
53108;"S13108";"Associate"
53109;"S13109";"Associate"
53110;"S13110";"Bachelor"
53111;"S13111";"Doctorate"
53112;"S13112";"Doctorate"
53113;"S13113";"Master"
53114;"S13114";"Doctorate"
53115;"S13115";"Doctorate"
53116;"S13116";"Bachelor"
53117;"S13117";"Doctorate"
53118;"S13118";"High School"
53119;"S13119";"Doctorate"
53120;"S13120";"Bachelor"
53121;"S13121";"Master"
53122;"S13122";"Master"
53123;"S13123";"Doctorate"
53124;"S13124";"Doctorate"
53125;"S13125";"Master"
53126;"S13126";"Associate"
53127;"S13127";"Bachelor"
53128;"S13128";"Doctorate"
53129;"S13129";"High School"
53130;"S13130";"Master"
53131;"S13131";"Bachelor"
53132;"S13132";"Bachelor"
53133;"S13133";"Associate"
53134;"S13134";"Master"
53135;"S13135";"Bachelor"
53136;"S13136";"Bachelor"
53137;"S13137";"Bachelor"
53138;"S13138";"High School"
53139;"S13139";"High School"
53140;"S13140";"Master"
53141;"S13141";"Bachelor"
53142;"S13142";"Associate"
53143;"S13143";"Bachelor"
53144;"S13144";"Master"
53145;"S13145";"Bachelor"
53146;"S13146";"Master"
53147;"S13147";"Associate"
53148;"S13148";"High School"
53149;"S13149";"Associate"
53150;"S13150";"Associate"
53151;"S13151";"Associate"
53152;"S13152";"Doctorate"
53153;"S13153";"Bachelor"
53154;"S13154";"Associate"
53155;"S13155";"Bachelor"
53156;"S13156";"Doctorate"
53157;"S13157";"Associate"
53158;"S13158";"High School"
53159;"S13159";"High School"
53160;"S13160";"Doctorate"
53161;"S13161";"Doctorate"
53162;"S13162";"Bachelor"
53163;"S13163";"Doctorate"
53164;"S13164";"Master"
53165;"S13165";"Bachelor"
53166;"S13166";"Master"
53167;"S13167";"Bachelor"
53168;"S13168";"Doctorate"
53169;"S13169";"Master"
53170;"S13170";"Bachelor"
53171;"S13171";"Doctorate"
53172;"S13172";"High School"
53173;"S13173";"Bachelor"
53174;"S13174";"Master"
53175;"S13175";"Master"
53176;"S13176";"Bachelor"
53177;"S13177";"Associate"
53178;"S13178";"High School"
53179;"S13179";"High School"
53180;"S13180";"Doctorate"
53181;"S13181";"Master"
53182;"S13182";"Master"
53183;"S13183";"Bachelor"
53184;"S13184";"Doctorate"
53185;"S13185";"High School"
53186;"S13186";"Associate"
53187;"S13187";"Associate"
53188;"S13188";"High School"
53189;"S13189";"Associate"
53190;"S13190";"Bachelor"
53191;"S13191";"Master"
53192;"S13192";"Doctorate"
53193;"S13193";"Master"
53194;"S13194";"Doctorate"
53195;"S13195";"Doctorate"
53196;"S13196";"High School"
53197;"S13197";"Bachelor"
