Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Parent Education Level,Gender,Engagement Level,Grade Level,Age,Country,Performance Score,Engagement Category,Attendance Group,At Risk
S11557,12.1,74.3,43.4,Master,Male,1.0,Grade 10,15,England,46.41,Low,Moderate,True
S11558,-0.1,75.3,55.5,Doctorate,Female,0.0,Grade 11,17,England,50.32,Low,High,False
S11559,10.0,46.2,49.8,High School,Female,5.0,Grade 11,16,England,40.76,High,Low,True
S11560,4.4,53.6,45.8,Bachelor,Male,0.0,Grade 11,17,Germany,39.86,Low,Moderate,True
S11561,10.9,39.6,87.7,Doctorate,Male,4.0,Grade 11,16,Portugal,57.910000000000004,Moderate,Low,False
S11562,4.3,65.8,67.0,High School,Male,3.0,Grade 11,16,France,54.099999999999994,Moderate,Moderate,False
S11563,4.1,98.9,41.1,Master,Male,4.0,Grade 11,16,England,51.04,Moderate,High,False
S11564,18.0,61.7,69.7,Bachelor,Female,1.0,Grade 11,16,France,56.96,Low,Moderate,False
S11565,15.3,96.6,80.1,Master,Female,4.0,Grade 12,17,England,72.09,Moderate,High,False
S11566,10.0,75.6,72.1,Bachelor,Male,5.0,Grade 12,17,Germany,60.72999999999999,High,High,False
S11567,10.9,71.3,82.0,Doctorate,Female,3.0,Grade 11,16,France,64.57000000000001,Moderate,Moderate,False
S11568,8.8,41.7,73.4,Doctorate,Female,0.0,Grade 12,17,England,50.97,Low,Low,False
S11569,12.8,98.4,76.8,Bachelor,Male,1.0,Grade 12,17,Spain,70.48,Low,High,False
S11570,6.6,77.3,63.6,High School,Male,1.0,Grade 12,17,England,56.309999999999995,Low,High,False
S11571,15.0,43.0,87.6,Associate,Male,1.0,Grade 10,15,England,59.699999999999996,Low,Low,False
S11572,8.7,82.6,77.2,Bachelor,Female,3.0,Grade 12,17,Portugal,65.11999999999999,Moderate,High,False
S11573,7.9,63.2,69.2,Doctorate,Male,1.0,Grade 10,15,France,55.14,Low,Moderate,False
S11574,10.1,76.2,65.2,Master,Male,1.0,Grade 11,16,Spain,57.480000000000004,Low,High,False
S11575,7.0,79.8,80.8,Bachelor,Male,4.0,Grade 11,16,Portugal,65.74000000000001,Moderate,High,False
S11576,11.6,99.3,82.9,Doctorate,Male,2.0,Grade 10,15,Germany,73.56,Low,High,False
S11577,7.3,52.5,97.2,Master,Male,4.0,Grade 11,16,Germany,65.80999999999999,Moderate,Moderate,False
S11578,12.3,86.4,64.2,Associate,Female,2.0,Grade 11,16,France,60.480000000000004,Low,High,False
S11579,16.1,101.6,71.1,Master,Female,1.0,Grade 11,16,Germany,69.25,Low,High,False
S11580,6.4,125.4,70.8,Bachelor,Male,1.0,Grade 11,17,Spain,74.3,Low,High,False
S11581,9.3,96.0,35.8,Doctorate,Male,3.0,Grade 11,16,England,48.559999999999995,Moderate,High,True
S11582,12.3,82.2,77.9,Bachelor,Male,0.0,Grade 11,16,Germany,66.07,Low,High,False
S11583,7.8,80.5,72.2,High School,Male,3.0,Grade 11,16,France,61.81,Moderate,High,False
S11584,12.3,106.0,58.4,Master,Male,1.0,Grade 12,17,France,63.46,Low,High,False
S11585,12.8,69.3,52.8,Associate,Male,1.0,Grade 10,15,England,49.75,Low,Moderate,True
S11586,15.4,90.9,47.9,Associate,Female,1.0,Grade 11,15,Spain,54.3,Low,High,False
S11587,7.0,118.9,74.6,Bachelor,Male,1.0,Grade 11,16,England,74.37,Low,High,False
S11588,5.3,72.8,54.8,Bachelor,Male,0.0,Grade 10,15,France,50.3,Low,Moderate,False
S11589,8.5,34.7,72.8,Bachelor,Male,3.0,Grade 12,17,Germany,48.510000000000005,Moderate,Low,True
S11590,5.2,57.8,63.9,Associate,Male,0.0,Grade 10,15,England,50.33,Low,Moderate,False
S11591,12.8,80.9,69.3,Master,Female,1.0,Grade 11,16,England,61.480000000000004,Low,High,False
S11592,4.2,58.3,84.8,Bachelor,Male,1.0,Grade 12,17,England,60.730000000000004,Low,Moderate,False
S11593,21.7,68.1,65.2,Master,Male,0.0,Grade 12,17,England,57.370000000000005,Low,Moderate,False
S11594,16.5,69.1,71.6,Bachelor,Male,2.0,Grade 11,16,France,59.82999999999999,Low,Moderate,False
S11595,10.1,86.2,57.0,Bachelor,Male,1.0,Grade 12,17,England,56.38,Low,High,False
S11596,14.3,56.1,72.6,Associate,Male,0.0,Grade 12,17,Spain,55.989999999999995,Low,Moderate,False
S11597,1.8,63.3,64.6,Bachelor,Male,4.0,Grade 11,16,Germany,51.64999999999999,Moderate,Moderate,False
S11598,22.6,103.1,45.5,Master,Female,5.0,Grade 11,16,England,58.199999999999996,High,High,False
S11599,7.0,75.3,62.7,Bachelor,Male,0.0,Grade 11,16,Spain,55.339999999999996,Low,High,False
S11600,9.4,89.5,83.3,Master,Female,2.0,Grade 11,16,England,70.38,Low,High,False
S11601,0.7,75.3,51.7,Doctorate,Female,0.0,Grade 12,17,Germany,48.58,Low,High,True
S11602,12.4,74.5,70.3,Associate,Male,0.0,Grade 11,16,Portugal,59.980000000000004,Low,Moderate,False
S11603,4.5,89.8,63.5,Associate,Male,1.0,Grade 11,16,France,59.589999999999996,Low,High,False
S11604,10.5,37.8,65.3,High School,Male,1.0,Grade 11,16,Spain,46.089999999999996,Low,Low,True
S11605,7.3,83.9,62.0,Associate,Male,5.0,Grade 10,15,Germany,57.63,High,High,False
S11606,4.6,86.1,69.2,Bachelor,Female,4.0,Grade 11,16,England,61.35,Moderate,High,False
S11607,6.0,92.0,49.8,High School,Male,0.0,Grade 11,16,Germany,53.7,Low,High,False
S11608,11.1,67.5,73.4,Doctorate,Female,0.0,Grade 11,16,Portugal,59.17,Low,Moderate,False
S11609,3.6,75.0,58.4,Master,Female,1.0,Grade 12,17,France,52.42,Low,Moderate,False
S11610,6.3,25.9,67.7,Bachelor,Male,1.0,Grade 11,16,England,42.88,Low,Low,True
S11611,13.3,61.6,68.6,High School,Female,2.0,Grade 12,17,Germany,55.44,Low,Moderate,False
S11612,22.799999999999997,78.5,68.9,High School,Female,0.0,Grade 12,17,Germany,62.56,Low,High,False
S11613,12.4,104.4,61.6,Doctorate,Female,3.0,Grade 11,15,Germany,64.60000000000001,Moderate,High,False
S11614,5.4,111.9,46.2,Master,Male,3.0,Grade 11,16,France,57.75,Moderate,High,False
S11615,8.2,68.2,56.8,Bachelor,Female,0.0,Grade 12,17,Germany,50.5,Low,Moderate,False
S11616,10.2,92.5,59.7,Bachelor,Male,2.0,Grade 11,16,Germany,59.64,Low,High,False
S11617,8.3,72.1,39.1,Associate,Female,5.0,Grade 11,16,Spain,42.84,High,Moderate,True
S11618,14.5,42.7,57.0,High School,Male,1.0,Grade 11,16,Spain,44.21,Low,Low,True
S11619,11.1,75.3,81.6,Bachelor,Male,0.0,Grade 11,16,Spain,65.61,Low,High,False
S11620,14.5,111.6,49.5,Master,Male,4.0,Grade 12,17,Germany,61.129999999999995,Moderate,High,False
S11621,8.4,67.4,76.4,Master,Female,2.0,Grade 11,16,Germany,60.1,Low,Moderate,False
S11622,16.6,56.9,56.8,Bachelor,Female,5.0,Grade 11,16,France,48.79,High,Moderate,True
S11623,9.2,76.3,56.2,Doctorate,Male,0.0,Grade 11,16,Germany,52.83,Low,High,False
S11624,5.1,72.5,62.1,Bachelor,Male,5.0,Grade 12,17,Spain,53.82,High,Moderate,False
S11625,20.9,126.15000000000002,69.7,Doctorate,Male,0.0,Grade 11,16,Germany,76.875,Low,High,False
S11626,0.9,95.1,58.5,Doctorate,Male,2.0,Grade 11,16,Germany,57.96,Low,High,False
S11627,6.3,77.6,57.1,Bachelor,Male,0.0,Grade 10,15,France,53.089999999999996,Low,High,False
S11628,6.9,24.149999999999984,85.7,Bachelor,Male,2.0,Grade 12,17,France,51.475,Low,Low,False
S11629,22.5,72.1,66.9,Master,Male,4.0,Grade 12,17,Germany,59.58,Moderate,Moderate,False
S11630,19.0,112.0,44.0,Bachelor,Male,5.0,Grade 11,16,Germany,59.4,High,High,False
S11631,17.5,76.6,33.4,Bachelor,Male,1.0,Grade 10,15,Spain,43.17999999999999,Low,High,True
S11632,8.3,91.4,86.7,Associate,Male,0.0,Grade 10,15,England,72.43,Low,High,False
S11633,22.1,82.8,78.9,Associate,Male,4.0,Grade 11,16,Germany,68.71000000000001,Moderate,High,False
S11634,11.8,65.3,67.7,High School,Male,4.0,Grade 10,15,Spain,55.8,Moderate,Moderate,False
S11635,14.9,108.8,67.2,High School,Male,0.0,Grade 11,16,Germany,69.22000000000001,Low,High,False
S11636,10.9,78.8,64.8,Bachelor,Male,0.0,Grade 11,16,France,58.21999999999999,Low,High,False
S11637,9.8,75.3,66.5,High School,Female,4.0,Grade 10,15,Germany,57.800000000000004,Moderate,High,False
S11638,8.7,75.4,65.2,Bachelor,Male,5.0,Grade 11,16,Spain,56.96,High,High,False
S11639,9.0,75.3,80.7,Master,Female,5.0,Grade 10,15,France,64.74,High,High,False
S11640,13.0,45.4,79.2,Doctorate,Male,0.0,Grade 10,15,England,55.82,Low,Low,False
S11641,11.8,80.4,68.0,Master,Female,5.0,Grade 11,16,Germany,60.480000000000004,High,High,False
S11642,9.8,76.5,68.2,Associate,Male,1.0,Grade 12,17,France,59.01,Low,High,False
S11643,17.5,44.2,77.6,Associate,Male,5.0,Grade 10,15,Germany,55.559999999999995,High,Low,False
S11644,-2.8,90.3,73.8,Bachelor,Male,1.0,Grade 11,16,England,63.42999999999999,Low,High,False
S11645,12.5,80.1,63.7,High School,Female,2.0,Grade 12,17,France,58.379999999999995,Low,High,False
S11646,13.6,92.6,27.350000000000016,High School,Male,4.0,Grade 11,16,Germany,44.175000000000004,Moderate,High,True
S11647,15.7,97.8,75.4,Associate,Male,0.0,Grade 11,16,England,70.17999999999999,Low,High,False
S11648,9.7,73.9,81.7,High School,Female,0.0,Grade 12,17,Germany,64.96000000000001,Low,Moderate,False
S11649,11.0,63.9,61.1,Associate,Male,1.0,Grade 11,16,Portugal,51.92,Low,Moderate,False
S11650,14.9,46.5,48.3,High School,Male,2.0,Grade 12,17,Spain,41.08,Low,Low,True
S11651,17.5,62.1,79.0,Master,Male,0.0,Grade 12,17,Spain,61.629999999999995,Low,Moderate,False
S11652,8.5,75.2,79.3,Associate,Female,1.0,Grade 12,17,Spain,63.91,Low,High,False
S11653,10.0,55.7,52.2,Doctorate,Male,0.0,Grade 11,16,France,44.81,Low,Moderate,True
S11654,10.0,86.7,72.1,Bachelor,Female,0.0,Grade 10,14,England,64.06,Low,High,False
S11655,-0.6,56.9,58.2,Bachelor,Male,0.0,Grade 11,16,Germany,46.050000000000004,Low,Moderate,True
S11656,10.0,39.7,70.2,Bachelor,Male,3.0,Grade 10,15,France,49.010000000000005,Moderate,Low,True
S11657,17.3,63.4,85.9,Doctorate,Male,1.0,Grade 11,16,France,65.42999999999999,Low,Moderate,False
S11658,15.5,78.7,72.1,High School,Male,1.0,Grade 12,17,France,62.76,Low,High,False
S11659,12.6,49.8,55.6,Bachelor,Male,2.0,Grade 12,17,England,45.26,Low,Low,True
S11660,7.8,57.2,65.2,Associate,Female,1.0,Grade 12,17,Spain,51.32000000000001,Low,Moderate,False
S11661,5.6,62.4,94.7,Master,Male,0.0,Grade 11,16,Spain,67.19,Low,Moderate,False
S11662,7.0,65.0,84.2,Master,Male,0.0,Grade 11,16,Germany,63.0,Low,Moderate,False
S11663,17.7,81.0,58.5,Master,Male,3.0,Grade 10,15,Portugal,57.089999999999996,Moderate,High,False
S11664,6.9,75.3,63.4,Associate,Female,1.0,Grade 11,17,England,55.67,Low,High,False
S11665,10.5,65.5,59.9,Master,Male,5.0,Grade 10,15,France,51.699999999999996,High,Moderate,False
S11666,6.2,54.2,67.8,Bachelor,Male,2.0,Grade 11,16,Germany,51.4,Low,Moderate,False
S11667,14.2,77.7,76.9,High School,Male,4.0,Grade 12,17,Germany,64.60000000000001,Moderate,High,False
S11668,7.3,85.4,72.8,Bachelor,Female,0.0,Grade 11,16,Germany,63.48,Low,High,False
S11669,9.5,107.3,75.5,Master,Male,1.0,Grade 11,16,Spain,71.84,Low,High,False
S11670,1.6,97.9,54.4,Bachelor,Male,1.0,Grade 10,15,England,56.89,Low,High,False
S11671,1.9,49.8,66.8,Doctorate,Male,1.0,Grade 11,17,Spain,48.72,Low,Low,True
S11672,10.0,72.2,77.7,Doctorate,Male,1.0,Grade 11,16,France,62.510000000000005,Low,Moderate,False
S11673,3.4,84.1,87.8,Master,Male,1.0,Grade 11,16,Spain,69.81,Low,High,False
S11674,20.5,58.0,32.8,Master,Male,1.0,Grade 10,15,Spain,37.9,Low,Moderate,True
S11675,-0.3,68.0,72.0,Doctorate,Male,3.0,Grade 10,15,England,56.339999999999996,Moderate,Moderate,False
S11676,6.0,88.5,83.3,Bachelor,Male,4.0,Grade 11,17,England,69.4,Moderate,High,False
S11677,10.1,80.0,34.9,Doctorate,Male,0.0,Grade 11,16,Germany,43.470000000000006,Low,High,True
S11678,8.2,75.0,85.5,Associate,Female,0.0,Grade 10,15,England,66.89,Low,Moderate,False
S11679,4.5,61.9,98.1,Associate,Female,5.0,Grade 10,15,Germany,68.52000000000001,High,Moderate,False
S11680,5.2,46.1,67.8,Bachelor,Male,1.0,Grade 11,16,Spain,48.769999999999996,Low,Low,True
S11681,5.0,68.8,73.1,Doctorate,Male,2.0,Grade 10,14,Portugal,58.19,Low,Moderate,False
S11682,8.6,73.2,50.5,Bachelor,Male,0.0,Grade 11,16,Spain,48.93,Low,Moderate,True
S11683,19.8,45.6,95.7,Bachelor,Female,3.0,Grade 11,16,England,65.49,Moderate,Low,False
S11684,10.4,76.0,69.2,Associate,Male,3.0,Grade 10,15,Germany,59.480000000000004,Moderate,High,False
S11685,15.9,82.8,27.350000000000016,Associate,Male,1.0,Grade 11,17,England,41.69500000000001,Low,High,True
S11686,12.5,61.2,79.5,Bachelor,Male,3.0,Grade 12,17,England,60.61,Moderate,Moderate,False
S11687,15.6,83.1,51.4,Bachelor,Female,2.0,Grade 10,15,Germany,53.74999999999999,Low,High,False
S11688,-2.8,80.5,57.4,Doctorate,Female,1.0,Grade 10,15,Spain,52.28999999999999,Low,High,False
S11689,10.0,75.3,69.3,Associate,Female,0.0,Grade 10,15,France,59.239999999999995,Low,High,False
S11690,16.5,66.7,65.4,Associate,Male,3.0,Grade 11,16,England,56.010000000000005,Moderate,Moderate,False
S11691,7.1,68.4,70.0,Bachelor,Male,1.0,Grade 11,16,England,56.94,Low,Moderate,False
S11692,18.8,57.9,71.7,Bachelor,Male,1.0,Grade 12,17,Spain,56.98,Low,Moderate,False
S11693,10.0,81.9,85.2,Bachelor,Female,2.0,Grade 12,17,England,69.17,Low,High,False
S11694,7.7,58.1,65.2,Doctorate,Female,1.0,Grade 11,16,England,51.57,Low,Moderate,False
S11695,7.5,59.4,73.0,Bachelor,Male,2.0,Grade 12,17,England,55.82,Low,Moderate,False
S11696,4.9,84.9,67.5,Associate,Male,1.0,Grade 10,15,Portugal,60.199999999999996,Low,High,False
S11697,6.9,70.2,61.6,Associate,Male,1.0,Grade 12,17,England,53.24,Low,Moderate,False
S11698,3.8,76.2,46.1,Master,Female,0.0,Grade 10,15,Germany,46.669999999999995,Low,High,True
S11699,12.1,40.8,70.9,Bachelor,Male,1.0,Grade 11,16,Germany,50.11,Low,Low,False
S11700,2.7,64.5,50.7,Master,Female,1.0,Grade 11,16,Portugal,45.24,Low,Moderate,True
S11701,13.0,108.6,39.7,High School,Female,3.0,Grade 12,17,Germany,55.03,Moderate,High,False
S11702,13.1,126.15000000000002,62.1,Associate,Female,0.0,Grade 12,17,France,71.51500000000001,Low,High,False
S11703,1.7,110.0,65.2,Associate,Male,0.0,Grade 12,17,Spain,65.94,Low,High,False
S11704,17.7,80.2,54.2,Bachelor,Male,0.0,Grade 10,15,France,54.699999999999996,Low,High,False
S11705,12.6,64.3,37.2,Bachelor,Male,3.0,Grade 11,16,England,40.410000000000004,Moderate,Moderate,True
S11706,13.7,70.9,64.6,Bachelor,Female,1.0,Grade 11,16,Germany,56.309999999999995,Low,Moderate,False
S11707,6.2,99.6,83.0,High School,Male,2.0,Grade 11,16,Germany,72.61999999999999,Low,High,False
S11708,13.1,29.5,54.2,Bachelor,Female,3.0,Grade 10,16,Germany,38.57,Moderate,Low,True
S11709,15.6,103.3,44.5,Bachelor,Female,3.0,Grade 12,17,England,56.35999999999999,Moderate,High,False
S11710,9.5,80.3,41.0,High School,Female,1.0,Grade 10,15,Portugal,46.49,Low,High,True
S11711,20.0,95.2,54.3,Bachelor,Male,0.0,Grade 11,16,England,59.709999999999994,Low,High,False
S11712,10.2,40.0,65.4,Master,Male,1.0,Grade 11,16,Germany,46.74,Low,Low,True
S11713,15.7,70.5,57.9,High School,Male,4.0,Grade 11,17,Germany,53.239999999999995,Moderate,Moderate,False
S11714,11.5,28.4,68.8,Master,Male,1.0,Grade 10,15,England,45.22,Low,Low,True
S11715,12.9,99.0,66.6,Doctorate,Male,1.0,Grade 11,16,Spain,65.58,Low,High,False
S11716,1.6,55.3,80.0,Doctorate,Male,1.0,Grade 11,16,Germany,56.910000000000004,Low,Moderate,False
S11717,11.9,55.1,62.9,Associate,Male,5.0,Grade 10,15,France,50.36000000000001,High,Moderate,False
S11718,6.3,36.3,74.3,Doctorate,Male,1.0,Grade 12,16,France,49.3,Low,Low,True
S11719,5.8,83.9,65.6,Associate,Male,1.0,Grade 11,16,France,59.129999999999995,Low,High,False
S11720,18.7,76.4,67.7,Associate,Male,0.0,Grade 12,17,Germany,60.510000000000005,Low,High,False
S11721,8.9,60.0,67.6,Doctorate,Male,3.0,Grade 12,17,Spain,53.58,Moderate,Moderate,False
S11722,5.0,75.3,49.6,Master,Male,0.0,Grade 10,15,France,48.39,Low,High,True
S11723,8.2,59.4,63.7,High School,Male,2.0,Grade 10,15,Germany,51.31,Low,Moderate,False
S11724,3.5,39.8,55.5,Bachelor,Male,1.0,Grade 11,16,Portugal,40.39,Low,Low,True
S11725,10.0,67.7,52.5,Doctorate,Male,4.0,Grade 11,16,Germany,48.56,Moderate,Moderate,True
S11726,6.5,107.9,70.9,Doctorate,Male,3.0,Grade 12,17,England,69.11999999999999,Moderate,High,False
S11727,12.6,94.4,72.4,Bachelor,Male,3.0,Grade 10,15,England,67.04,Moderate,High,False
S11728,16.8,84.1,55.5,Bachelor,Male,2.0,Grade 11,16,Germany,56.339999999999996,Low,High,False
S11729,7.5,79.9,75.5,Bachelor,Male,1.0,Grade 11,16,Spain,63.22,Low,High,False
S11730,12.7,67.7,58.3,Bachelor,Male,0.0,Grade 11,16,Germany,51.99999999999999,Low,Moderate,False
S11731,4.8,89.7,78.4,Doctorate,Female,5.0,Grade 12,17,Spain,67.07,High,High,False
S11732,22.2,86.3,97.8,High School,Female,2.0,Grade 12,17,England,79.22999999999999,Low,High,False
S11733,14.7,73.3,72.2,Bachelor,Male,3.0,Grade 12,17,France,61.03,Moderate,Moderate,False
S11734,9.0,79.0,63.4,Master,Male,4.0,Grade 10,16,England,57.199999999999996,Moderate,High,False
S11735,6.1,42.9,54.7,Bachelor,Male,1.0,Grade 11,16,Spain,41.44,Low,Low,True
S11736,9.4,65.4,68.0,Bachelor,Male,3.0,Grade 12,17,Spain,55.50000000000001,Moderate,Moderate,False
S11737,8.3,51.1,50.3,Doctorate,Female,5.0,Grade 11,16,England,42.14,High,Moderate,True
S11738,19.8,50.8,61.4,Doctorate,Female,4.0,Grade 10,16,Germany,49.9,Moderate,Moderate,True
S11739,3.9,84.4,51.6,Master,Male,0.0,Grade 11,16,Portugal,51.900000000000006,Low,High,False
S11740,10.7,49.7,77.6,Bachelor,Male,3.0,Grade 12,16,Spain,55.849999999999994,Moderate,Low,False
S11741,9.9,90.4,57.0,Associate,Female,4.0,Grade 12,18,England,57.6,Moderate,High,False
S11742,9.4,95.6,64.5,Bachelor,Female,2.0,Grade 10,15,England,62.809999999999995,Low,High,False
S11743,9.5,73.8,39.2,Associate,Male,2.0,Grade 11,16,Germany,43.63999999999999,Low,Moderate,True
S11744,9.4,62.9,59.9,Associate,Male,2.0,Grade 11,16,England,50.699999999999996,Low,Moderate,False
S11745,14.4,95.6,59.5,High School,Female,0.0,Grade 11,16,Spain,61.309999999999995,Low,High,False
S11746,10.0,86.0,51.2,High School,Female,1.0,Grade 12,17,England,53.400000000000006,Low,High,False
S11747,12.1,98.9,60.6,Bachelor,Male,3.0,Grade 12,17,Spain,62.39,Moderate,High,False
S11748,-2.8,53.4,27.7,Bachelor,Male,1.0,Grade 11,16,Spain,29.31,Low,Moderate,True
S11749,10.0,69.8,47.7,Bachelor,Male,1.0,Grade 12,18,Germany,46.79,Low,Moderate,True
S11750,1.7,70.6,39.9,Bachelor,Male,0.0,Grade 11,15,England,41.47,Low,Moderate,True
S11751,13.2,79.2,76.4,Bachelor,Male,3.0,Grade 12,17,France,64.60000000000001,Moderate,High,False
S11752,10.0,87.5,64.6,Doctorate,Male,0.0,Grade 11,17,France,60.55,Low,High,False
S11753,5.4,77.8,27.350000000000016,Associate,Female,2.0,Grade 12,17,Germany,38.095000000000006,Low,High,True
S11754,8.7,101.7,79.9,Associate,Male,4.0,Grade 12,17,Portugal,72.2,Moderate,High,False
S11755,7.0,67.5,71.4,High School,Male,1.0,Grade 10,15,England,57.35,Low,Moderate,False
S11756,16.2,54.0,63.4,High School,Female,4.0,Grade 12,17,Spain,51.14,Moderate,Moderate,False
S11757,10.5,61.7,70.1,High School,Male,0.0,Grade 12,17,England,55.660000000000004,Low,Moderate,False
S11758,18.6,59.2,63.1,High School,Male,4.0,Grade 12,18,Germany,53.03,Moderate,Moderate,False
S11759,12.1,65.9,59.7,High School,Male,0.0,Grade 11,16,Germany,52.040000000000006,Low,Moderate,False
S11760,11.2,75.3,66.2,Associate,Male,1.0,Grade 10,15,England,57.93,Low,High,False
S11761,10.3,70.5,65.9,Bachelor,Male,4.0,Grade 11,16,Germany,56.160000000000004,Moderate,Moderate,False
S11762,14.1,79.6,52.8,Doctorate,Male,1.0,Grade 11,16,Spain,53.1,Low,High,False
S11763,1.3,65.8,65.2,Bachelor,Female,1.0,Grade 10,15,England,52.6,Low,Moderate,False
S11764,10.0,96.0,53.1,Bachelor,Female,4.0,Grade 11,16,France,57.349999999999994,Moderate,High,False
S11765,9.6,36.2,60.5,Bachelor,Male,2.0,Grade 10,15,France,43.03,Low,Low,True
S11766,13.6,30.5,77.7,Master,Female,1.0,Grade 11,15,England,50.72,Low,Low,False
S11767,9.1,95.0,81.3,High School,Male,1.0,Grade 12,17,Spain,70.97,Low,High,False
S11768,4.8,93.5,79.2,Doctorate,Female,1.0,Grade 11,16,Germany,68.61,Low,High,False
S11769,10.0,75.3,39.6,Master,Female,1.0,Grade 11,16,Germany,44.39,Low,High,True
S11770,4.6,87.7,62.2,High School,Female,2.0,Grade 11,16,France,58.33,Low,High,False
S11771,0.4,75.1,47.6,High School,Male,4.0,Grade 11,16,Spain,46.41,Moderate,High,True
S11772,13.6,69.8,49.3,Associate,Male,0.0,Grade 11,16,France,48.309999999999995,Low,Moderate,True
S11773,12.9,43.0,55.4,Master,Male,0.0,Grade 10,15,England,43.18,Low,Low,True
S11774,12.3,78.0,60.7,High School,Male,2.0,Grade 11,16,France,56.21,Low,High,False
S11775,16.5,46.3,56.7,Master,Male,0.0,Grade 11,16,Germany,45.54,Low,Low,True
S11776,6.7,124.3,27.350000000000016,Master,Female,5.0,Grade 12,17,England,52.30500000000001,High,High,False
S11777,2.8,54.4,68.8,Master,Male,2.0,Grade 11,16,Germany,51.28,Low,Moderate,False
S11778,9.6,73.5,63.6,Associate,Female,0.0,Grade 12,18,England,55.77,Low,Moderate,False
S11779,8.3,75.3,83.5,Associate,Male,1.0,Grade 10,15,France,66.0,Low,High,False
S11780,5.8,67.7,63.7,Doctorate,Male,2.0,Grade 10,15,France,53.31999999999999,Low,Moderate,False
S11781,10.0,67.8,36.7,High School,Female,1.0,Grade 10,15,England,40.69,Low,Moderate,True
S11782,6.9,24.149999999999984,44.6,High School,Female,3.0,Grade 11,16,England,30.924999999999994,Moderate,Low,True
S11783,0.8,48.8,65.2,Bachelor,Male,1.0,Grade 11,16,Spain,47.4,Low,Low,True
S11784,7.8,86.2,61.0,Associate,Female,3.0,Grade 10,15,France,57.92,Moderate,High,False
S11785,4.3,75.3,88.8,Doctorate,Male,0.0,Grade 10,15,Spain,67.85,Low,High,False
S11786,11.2,57.2,72.5,Bachelor,Female,1.0,Grade 12,17,Germany,55.65,Low,Moderate,False
S11787,6.7,78.9,67.1,High School,Male,0.0,Grade 11,16,France,58.56,Low,High,False
S11788,15.6,126.15000000000002,48.5,Doctorate,Male,1.0,Grade 10,16,Portugal,65.215,Low,High,False
S11789,18.0,86.3,71.4,High School,Male,3.0,Grade 11,16,England,65.19,Moderate,High,False
S11790,13.4,94.5,60.6,High School,Female,5.0,Grade 10,15,Portugal,61.33,High,High,False
S11791,2.2,59.7,69.0,Associate,Male,1.0,Grade 12,18,Germany,52.849999999999994,Low,Moderate,False
S11792,17.5,75.3,72.7,Master,Male,2.0,Grade 12,17,Germany,62.44,Low,High,False
S11793,17.9,61.2,58.0,Master,Male,0.0,Grade 11,16,Spain,50.94,Low,Moderate,False
S11794,10.1,57.6,69.2,High School,Male,1.0,Grade 11,16,England,53.900000000000006,Low,Moderate,False
S11795,16.6,104.6,92.7,Bachelor,Female,1.0,Grade 11,16,Spain,81.04999999999998,Low,High,False
S11796,7.2,62.3,83.9,Associate,Male,2.0,Grade 11,16,Spain,62.08,Low,Moderate,False
S11797,0.7,74.9,78.6,Bachelor,Female,1.0,Grade 10,15,France,61.91,Low,Moderate,False
S11798,6.2,107.5,100.7,Master,Male,1.0,Grade 12,17,England,83.83999999999999,Low,High,False
